Scan #,Time,Uniaxial Gage 1 on S1-Ch2 microstrain,Uniaxial Gage 2 on S1-Ch1 microstrain,Load on S1-Ch3 kN
203,20300000,-964,-728,-2.5380
204,20400000,-982,-745,-2.5910
205,20500000,-997,-759,-2.6370
206,20600000,"-1,011",-772,-2.6760
207,20700000,"-1,026",-787,-2.7210
208,20800000,"-1,043",-803,-2.7670
209,20900000,"-1,056",-815,-2.8040
210,21000000,"-1,066",-825,-2.8360
211,21100000,"-1,076",-835,-2.8670
212,21200000,"-1,087",-846,-2.9000
213,21300000,"-1,102",-861,-2.9450
214,21400000,"-1,118",-875,-2.9900
215,21500000,"-1,130",-886,-3.0240
216,21600000,"-1,144",-900,-3.0690
217,21700000,"-1,160",-915,-3.1160
218,21800000,"-1,170",-925,-3.1450
219,21900000,"-1,181",-935,-3.1780
220,22000000,"-1,192",-946,-3.2100
221,22100000,"-1,201",-956,-3.2390
222,22200000,"-1,221",-974,-3.2940
223,22300000,"-1,235",-987,-3.3370
224,22400000,"-1,248",-999,-3.3740
225,22500000,"-1,262","-1,013",-3.4170
226,22600000,"-1,275","-1,026",-3.4560
227,22700000,"-1,286","-1,036",-3.4870
228,22800000,"-1,296","-1,046",-3.5160
229,22900000,"-1,305","-1,055",-3.5450
230,23000000,"-1,320","-1,070",-3.5890
231,23100000,"-1,336","-1,084",-3.6310
232,23200000,"-1,348","-1,096",-3.6680
233,23300000,"-1,358","-1,106",-3.6960
234,23400000,"-1,371","-1,118",-3.7330
235,23500000,"-1,388","-1,135",-3.7860
236,23600000,"-1,400","-1,146",-3.8180
237,23700000,"-1,409","-1,155",-3.8460
238,23800000,"-1,418","-1,164",-3.8750
239,23900000,"-1,428","-1,174",-3.9050
240,24000000,"-1,440","-1,186",-3.9400
241,24100000,"-1,453","-1,198",-3.9780
242,24200000,"-1,471","-1,215",-4.0300
243,24300000,"-1,484","-1,227",-4.0680
244,24400000,"-1,496","-1,238",-4.1030
245,24500000,"-1,506","-1,248",-4.1330
246,24600000,"-1,515","-1,257",-4.1590
247,24700000,"-1,523","-1,266",-4.1840
248,24800000,"-1,537","-1,280",-4.2250
249,24900000,"-1,554","-1,295",-4.2740
250,25000000,"-1,572","-1,312",-4.3260
251,25100000,"-1,588","-1,327",-4.3720
252,25200000,"-1,600","-1,338",-4.4070
253,25300000,"-1,607","-1,346",-4.4300
254,25400000,"-1,615","-1,354",-4.4520
255,25500000,"-1,625","-1,364",-4.4850
256,25600000,"-1,639","-1,377",-4.5250
257,25700000,"-1,656","-1,393",-4.5730
258,25800000,"-1,672","-1,408",-4.6170
259,25900000,"-1,690","-1,425",-4.6650
260,26000000,"-1,705","-1,439",-4.7090
261,26100000,"-1,715","-1,449",-4.7410
262,26200000,"-1,720","-1,455",-4.7570
263,26300000,"-1,728","-1,464",-4.7820
264,26400000,"-1,740","-1,475",-4.8160
265,26500000,"-1,756","-1,490",-4.8620
266,26600000,"-1,772","-1,506",-4.9090
267,26700000,"-1,787","-1,519",-4.9530
268,26800000,"-1,798","-1,530",-4.9870
269,26900000,"-1,809","-1,541",-5.0180
270,27000000,"-1,823","-1,554",-5.0560
271,27100000,"-1,836","-1,567",-5.0930
272,27200000,"-1,851","-1,582",-5.1370
273,27300000,"-1,865","-1,595",-5.1800
274,27400000,"-1,880","-1,609",-5.2230
275,27500000,"-1,894","-1,622",-5.2630
276,27600000,"-1,909","-1,637",-5.3060
277,27700000,"-1,924","-1,651",-5.3480
278,27800000,"-1,935","-1,662",-5.3810
279,27900000,"-1,945","-1,673",-5.4130
280,28000000,"-1,957","-1,684",-5.4470
281,28100000,"-1,967","-1,694",-5.4750
282,28200000,"-1,983","-1,709",-5.5190
283,28300000,"-2,004","-1,728",-5.5770
284,28400000,"-2,019","-1,743",-5.6240
285,28500000,"-2,033","-1,757",-5.6660
286,28600000,"-2,045","-1,768",-5.7000
287,28700000,"-2,057","-1,780",-5.7360
288,28800000,"-2,066","-1,789",-5.7620
289,28900000,"-2,077","-1,800",-5.7950
290,29000000,"-2,092","-1,815",-5.8380
291,29100000,"-2,110","-1,831",-5.8880
292,29200000,"-2,127","-1,847",-5.9360
293,29300000,"-2,152","-1,870",-6.0050
294,29400000,"-2,162","-1,880",-6.0360
295,29500000,"-2,169","-1,887",-6.0560
296,29600000,"-2,178","-1,897",-6.0850
297,29700000,"-2,191","-1,909",-6.1230
298,29800000,"-2,204","-1,922",-6.1620
299,29900000,"-2,220","-1,937",-6.2050
300,30000000,"-2,235","-1,951",-6.2490
301,30100000,"-2,247","-1,963",-6.2840
302,30200000,"-2,260","-1,976",-6.3210
303,30300000,"-2,276","-1,991",-6.3680
304,30400000,"-2,293","-2,007",-6.4160
305,30500000,"-2,307","-2,020",-6.4560
306,30600000,"-2,322","-2,035",-6.4980
307,30700000,"-2,336","-2,047",-6.5340
308,30800000,"-2,350","-2,062",-6.5760
309,30900000,"-2,362","-2,073",-6.6100
310,31000000,"-2,377","-2,088",-6.6520
311,31100000,"-2,397","-2,106",-6.7100
312,31200000,"-2,411","-2,119",-6.7480
313,31300000,"-2,421","-2,130",-6.7770
314,31400000,"-2,433","-2,142",-6.8130
315,31500000,"-2,446","-2,154",-6.8510
316,31600000,"-2,461","-2,169",-6.8940
317,31700000,"-2,478","-2,185",-6.9420
318,31800000,"-2,496","-2,201",-6.9890
319,31900000,"-2,512","-2,216",-7.0350
320,32000000,"-2,527","-2,231",-7.0810
321,32100000,"-2,542","-2,246",-7.1240
322,32200000,"-2,551","-2,255",-7.1510
323,32300000,"-2,561","-2,266",-7.1820
324,32400000,"-2,576","-2,280",-7.2220
325,32500000,"-2,596","-2,298",-7.2760
326,32600000,"-2,610","-2,312",-7.3190
327,32700000,"-2,627","-2,327",-7.3620
328,32800000,"-2,643","-2,343",-7.4090
329,32900000,"-2,657","-2,356",-7.4470
330,33000000,"-2,670","-2,369",-7.4820
331,33100000,"-2,680","-2,379",-7.5140
332,33200000,"-2,689","-2,388",-7.5400
333,33300000,"-2,705","-2,404",-7.5860
334,33400000,"-2,726","-2,423",-7.6440
335,33500000,"-2,746","-2,441",-7.6980
336,33600000,"-2,762","-2,457",-7.7460
337,33700000,"-2,779","-2,473",-7.7920
338,33800000,"-2,792","-2,485",-7.8280
339,33900000,"-2,802","-2,496",-7.8600
340,34000000,"-2,816","-2,509",-7.8990
341,34100000,"-2,834","-2,526",-7.9480
342,34200000,"-2,854","-2,544",-8.0040
343,34300000,"-2,867","-2,558",-8.0440
344,34400000,"-2,882","-2,572",-8.0840
345,34500000,"-2,900","-2,589",-8.1350
346,34600000,"-2,914","-2,602",-8.1740
347,34700000,"-2,927","-2,614",-8.2100
348,34800000,"-2,940","-2,628",-8.2500
349,34900000,"-2,955","-2,641",-8.2900
350,35000000,"-2,968","-2,654",-8.3260
351,35100000,"-2,982","-2,668",-8.3660
352,35200000,"-2,999","-2,684",-8.4130
353,35300000,"-3,024","-2,707",-8.4790
354,35400000,"-3,042","-2,723",-8.5280
355,35500000,"-3,054","-2,735",-8.5640
356,35600000,"-3,071","-2,752",-8.6140
357,35700000,"-3,085","-2,765",-8.6510
358,35800000,"-3,097","-2,776",-8.6840
359,35900000,"-3,107","-2,787",-8.7150
360,36000000,"-3,125","-2,804",-8.7630
361,36100000,"-3,150","-2,827",-8.8310
362,36200000,"-3,167","-2,843",-8.8780
363,36300000,"-3,178","-2,854",-8.9100
364,36400000,"-3,190","-2,865",-8.9440
365,36500000,"-3,201","-2,876",-8.9760
366,36600000,"-3,218","-2,893",-9.0240
367,36700000,"-3,232","-2,905",-9.0630
368,36800000,"-3,245","-2,918",-9.0980
369,36900000,"-3,263","-2,935",-9.1470
370,37000000,"-3,282","-2,952",-9.1980
371,37100000,"-3,300","-2,970",-9.2490
372,37200000,"-3,318","-2,987",-9.2980
373,37300000,"-3,335","-3,003",-9.3440
374,37400000,"-3,350","-3,017",-9.3890
375,37500000,"-3,366","-3,033",-9.4330
376,37600000,"-3,381","-3,046",-9.4730
377,37700000,"-3,397","-3,062",-9.5200
378,37800000,"-3,414","-3,078",-9.5650
379,37900000,"-3,432","-3,095",-9.6150
380,38000000,"-3,446","-3,108",-9.6530
381,38100000,"-3,460","-3,122",-9.6940
382,38200000,"-3,474","-3,134",-9.7320
383,38300000,"-3,486","-3,146",-9.7660
384,38400000,"-3,501","-3,161",-9.8080
385,38500000,"-3,516","-3,175",-9.8470
386,38600000,"-3,537","-3,195",-9.9060
387,38700000,"-3,560","-3,216",-9.9700
388,38800000,"-3,577","-3,231",-10.0160
389,38900000,"-3,591","-3,245",-10.0550
390,39000000,"-3,604","-3,258",-10.0920
391,39100000,"-3,615","-3,269",-10.1240
392,39200000,"-3,629","-3,283",-10.1620
393,39300000,"-3,645","-3,297",-10.2040
394,39400000,"-3,656","-3,308",-10.2360
395,39500000,"-3,676","-3,327",-10.2870
396,39600000,"-3,702","-3,349",-10.3540
397,39700000,"-3,726","-3,371",-10.4190
398,39800000,"-3,738","-3,383",-10.4540
399,39900000,"-3,752","-3,397",-10.4940
400,40000000,"-3,765","-3,410",-10.5300
401,40100000,"-3,776","-3,420",-10.5600
402,40200000,"-3,790","-3,434",-10.6000
403,40300000,"-3,808","-3,451",-10.6490
404,40400000,"-3,831","-3,472",-10.7100
405,40500000,"-3,851","-3,490",-10.7630
406,40600000,"-3,864","-3,503",-10.8000
407,40700000,"-3,882","-3,520",-10.8470
408,40800000,"-3,895","-3,532",-10.8840
409,40900000,"-3,908","-3,545",-10.9220
410,41000000,"-3,924","-3,560",-10.9650
411,41100000,"-3,943","-3,577",-11.0130
412,41200000,"-3,968","-3,600",-11.0800
413,41300000,"-3,986","-3,617",-11.1290
414,41400000,"-3,998","-3,629",-11.1620
415,41500000,"-4,015","-3,645",-11.2070
416,41600000,"-4,029","-3,658",-11.2460
417,41700000,"-4,042","-3,671",-11.2830
418,41800000,"-4,059","-3,687",-11.3270
419,41900000,"-4,078","-3,704",-11.3800
420,42000000,"-4,099","-3,723",-11.4350
421,42100000,"-4,113","-3,737",-11.4730
422,42200000,"-4,135","-3,757",-11.5320
423,42300000,"-4,152","-3,773",-11.5780
424,42400000,"-4,165","-3,786",-11.6160
425,42500000,"-4,177","-3,797",-11.6480
426,42600000,"-4,191","-3,811",-11.6860
427,42700000,"-4,205","-3,824",-11.7240
428,42800000,"-4,224","-3,841",-11.7730
429,42900000,"-4,241","-3,857",-11.8190
430,43000000,"-4,265","-3,879",-11.8850
431,43100000,"-4,288","-3,899",-11.9430
432,43200000,"-4,299","-3,911",-11.9760
433,43300000,"-4,313","-3,924",-12.0140
434,43400000,"-4,326","-3,937",-12.0500
435,43500000,"-4,342","-3,952",-12.0920
436,43600000,"-4,361","-3,969",-12.1390
437,43700000,"-4,373","-3,980",-12.1690
438,43800000,"-4,390","-3,996",-12.2150
439,43900000,"-4,408","-4,013",-12.2630
440,44000000,"-4,427","-4,031",-12.3150
441,44100000,"-4,449","-4,050",-12.3720
442,44200000,"-4,466","-4,066",-12.4160
443,44300000,"-4,482","-4,081",-12.4600
444,44400000,"-4,498","-4,096",-12.5030
445,44500000,"-4,514","-4,112",-12.5480
446,44600000,"-4,531","-4,128",-12.5910
447,44700000,"-4,550","-4,145",-12.6390
448,44800000,"-4,570","-4,162",-12.6920
449,44900000,"-4,586","-4,178",-12.7360
450,45000000,"-4,603","-4,194",-12.7830
451,45100000,"-4,616","-4,207",-12.8180
452,45200000,"-4,629","-4,218",-12.8500
453,45300000,"-4,643","-4,231",-12.8870
454,45400000,"-4,659","-4,246",-12.9300
455,45500000,"-4,679","-4,265",-12.9810
456,45600000,"-4,700","-4,283",-13.0360
457,45700000,"-4,716","-4,299",-13.0780
458,45800000,"-4,735","-4,316",-13.1290
459,45900000,"-4,753","-4,333",-13.1780
460,46000000,"-4,769","-4,347",-13.2200
461,46100000,"-4,783","-4,361",-13.2590
462,46200000,"-4,799","-4,375",-13.2990
463,46300000,"-4,816","-4,391",-13.3440
464,46400000,"-4,834","-4,408",-13.3920
465,46500000,"-4,856","-4,427",-13.4470
466,46600000,"-4,878","-4,447",-13.5040
467,46700000,"-4,895","-4,463",-13.5480
468,46800000,"-4,905","-4,473",-13.5760
469,46900000,"-4,918","-4,485",-13.6110
470,47000000,"-4,935","-4,501",-13.6560
471,47100000,"-4,953","-4,518",-13.7050
472,47200000,"-4,972","-4,534",-13.7550
473,47300000,"-4,986","-4,547",-13.7900
474,47400000,"-5,006","-4,566",-13.8420
475,47500000,"-5,026","-4,584",-13.8940
476,47600000,"-5,043","-4,599",-13.9370
477,47700000,"-5,059","-4,614",-13.9800
478,47800000,"-5,074","-4,628",-14.0160
479,47900000,"-5,094","-4,646",-14.0650
480,48000000,"-5,112","-4,662",-14.1110
481,48100000,"-5,134","-4,683",-14.1700
482,48200000,"-5,159","-4,705",-14.2350
483,48300000,"-5,171","-4,716",-14.2640
484,48400000,"-5,183","-4,728",-14.2980
485,48500000,"-5,199","-4,742",-14.3380
486,48600000,"-5,217","-4,759",-14.3850
487,48700000,"-5,236","-4,776",-14.4340
488,48800000,"-5,250","-4,789",-14.4680
489,48900000,"-5,261","-4,799",-14.4960
490,49000000,"-5,280","-4,816",-14.5450
491,49100000,"-5,306","-4,840",-14.6140
492,49200000,"-5,324","-4,855",-14.6590
493,49300000,"-5,338","-4,868",-14.6960
494,49400000,"-5,352","-4,882",-14.7310
495,49500000,"-5,370","-4,897",-14.7740
496,49600000,"-5,385","-4,911",-14.8150
497,49700000,"-5,401","-4,925",-14.8550
498,49800000,"-5,420","-4,943",-14.9030
499,49900000,"-5,448","-4,968",-14.9700
500,50000000,"-5,468","-4,985",-15.0230
501,50100000,"-5,482","-4,999",-15.0610
502,50200000,"-5,499","-5,014",-15.1060
503,50300000,"-5,517","-5,030",-15.1500
504,50400000,"-5,529","-5,042",-15.1810
505,50500000,"-5,547","-5,058",-15.2280
506,50600000,"-5,563","-5,072",-15.2670
507,50700000,"-5,580","-5,088",-15.3110
508,50800000,"-5,600","-5,105",-15.3610
509,50900000,"-5,622","-5,125",-15.4140
510,51000000,"-5,641","-5,141",-15.4620
511,51100000,"-5,656","-5,156",-15.5030
512,51200000,"-5,671","-5,170",-15.5430
513,51300000,"-5,687","-5,184",-15.5830
514,51400000,"-5,706","-5,201",-15.6290
515,51500000,"-5,720","-5,214",-15.6660
516,51600000,"-5,739","-5,230",-15.7120
517,51700000,"-5,761","-5,250",-15.7670
518,51800000,"-5,779","-5,267",-15.8140
519,51900000,"-5,792","-5,278",-15.8460
520,52000000,"-5,807","-5,291",-15.8830
521,52100000,"-5,820","-5,303",-15.9140
522,52200000,"-5,835","-5,318",-15.9530
523,52300000,"-5,856","-5,335",-16.0040
524,52400000,"-5,880","-5,357",-16.0650
525,52500000,"-5,904","-5,378",-16.1230
526,52600000,"-5,924","-5,395",-16.1710
527,52700000,"-5,938","-5,408",-16.2090
528,52800000,"-5,951","-5,420",-16.2400
529,52900000,"-5,968","-5,436",-16.2850
530,53000000,"-5,989","-5,454",-16.3360
531,53100000,"-6,005","-5,468",-16.3740
532,53200000,"-6,023","-5,485",-16.4200
533,53300000,"-6,047","-5,505",-16.4800
534,53400000,"-6,072","-5,527",-16.5410
535,53500000,"-6,086","-5,540",-16.5780
536,53600000,"-6,099","-5,552",-16.6090
537,53700000,"-6,116","-5,568",-16.6510
538,53800000,"-6,136","-5,584",-16.7000
539,53900000,"-6,150","-5,597",-16.7340
540,54000000,"-6,164","-5,610",-16.7710
541,54100000,"-6,183","-5,626",-16.8140
542,54200000,"-6,203","-5,644",-16.8650
543,54300000,"-6,222","-5,660",-16.9100
544,54400000,"-6,242","-5,678",-16.9610
545,54500000,"-6,266","-5,699",-17.0200
546,54600000,"-6,280","-5,712",-17.0570
547,54700000,"-6,294","-5,724",-17.0880
548,54800000,"-6,311","-5,739",-17.1310
549,54900000,"-6,330","-5,756",-17.1790
550,55000000,"-6,353","-5,776",-17.2350
551,55100000,"-6,373","-5,794",-17.2840
552,55200000,"-6,387","-5,805",-17.3160
553,55300000,"-6,401","-5,818",-17.3530
554,55400000,"-6,418","-5,833",-17.3950
555,55500000,"-6,439","-5,852",-17.4460
556,55600000,"-6,456","-5,866",-17.4880
557,55700000,"-6,472","-5,880",-17.5240
558,55800000,"-6,492","-5,898",-17.5730
559,55900000,"-6,514","-5,916",-17.6280
560,56000000,"-6,536","-5,936",-17.6800
561,56100000,"-6,552","-5,949",-17.7190
562,56200000,"-6,568","-5,964",-17.7570
563,56300000,"-6,583","-5,977",-17.7900
564,56400000,"-6,601","-5,993",-17.8360
565,56500000,"-6,619","-6,008",-17.8780
566,56600000,"-6,636","-6,022",-17.9190
567,56700000,"-6,656","-6,040",-17.9670
568,56800000,"-6,681","-6,061",-18.0250
569,56900000,"-6,703","-6,080",-18.0790
570,57000000,"-6,719","-6,094",-18.1180
571,57100000,"-6,730","-6,104",-18.1460
572,57200000,"-6,747","-6,119",-18.1860
573,57300000,"-6,766","-6,135",-18.2300
574,57400000,"-6,783","-6,150",-18.2710
575,57500000,"-6,799","-6,163",-18.3100
576,57600000,"-6,821","-6,182",-18.3630
577,57700000,"-6,844","-6,202",-18.4170
578,57800000,"-6,861","-6,216",-18.4580
579,57900000,"-6,877","-6,230",-18.4950
580,58000000,"-6,896","-6,247",-18.5430
581,58100000,"-6,912","-6,261",-18.5810
582,58200000,"-6,932","-6,278",-18.6270
583,58300000,"-6,952","-6,294",-18.6730
584,58400000,"-6,967","-6,308",-18.7070
585,58500000,"-6,991","-6,329",-18.7650
586,58600000,"-7,013","-6,347",-18.8160
587,58700000,"-7,030","-6,362",-18.8570
588,58800000,"-7,048","-6,377",-18.9010
589,58900000,"-7,063","-6,389",-18.9330
590,59000000,"-7,078","-6,402",-18.9700
591,59100000,"-7,092","-6,415",-19.0070
592,59200000,"-7,114","-6,433",-19.0560
593,59300000,"-7,141","-6,455",-19.1180
594,59400000,"-7,166","-6,477",-19.1750
595,59500000,"-7,181","-6,490",-19.2130
596,59600000,"-7,195","-6,501",-19.2470
597,59700000,"-7,212","-6,516",-19.2860
598,59800000,"-7,225","-6,528",-19.3180
599,59900000,"-7,241","-6,540",-19.3540
600,60000000,"-7,259","-6,556",-19.3970
601,60100000,"-7,284","-6,577",-19.4530
602,60200000,"-7,309","-6,597",-19.5120
603,60300000,"-7,328","-6,613",-19.5550
604,60400000,"-7,346","-6,628",-19.5960
605,60500000,"-7,359","-6,640",-19.6270
606,60600000,"-7,377","-6,655",-19.6650
607,60700000,"-7,396","-6,671",-19.7100
608,60800000,"-7,418","-6,689",-19.7610
609,60900000,"-7,435","-6,703",-19.8000
610,61000000,"-7,451","-6,717",-19.8370
611,61100000,"-7,469","-6,732",-19.8790
612,61200000,"-7,491","-6,750",-19.9300
613,61300000,"-7,512","-6,767",-19.9780
614,61400000,"-7,530","-6,782",-20.0190
615,61500000,"-7,546","-6,796",-20.0570
616,61600000,"-7,563","-6,810",-20.0940
617,61700000,"-7,586","-6,829",-20.1470
618,61800000,"-7,605","-6,845",-20.1930
619,61900000,"-7,628","-6,864",-20.2440
620,62000000,"-7,648","-6,880",-20.2880
621,62100000,"-7,661","-6,891",-20.3190
622,62200000,"-7,676","-6,904",-20.3540
623,62300000,"-7,696","-6,920",-20.3990
624,62400000,"-7,717","-6,938",-20.4460
625,62500000,"-7,736","-6,954",-20.4880
626,62600000,"-7,750","-6,965",-20.5200
627,62700000,"-7,764","-6,977",-20.5510
628,62800000,"-7,789","-6,998",-20.6090
629,62900000,"-7,816","-7,020",-20.6720
630,63000000,"-7,833","-7,033",-20.7080
631,63100000,"-7,850","-7,048",-20.7480
632,63200000,"-7,872","-7,066",-20.7990
633,63300000,"-7,891","-7,081",-20.8420
634,63400000,"-7,903","-7,091",-20.8680
635,63500000,"-7,919","-7,104",-20.9070
636,63600000,"-7,938","-7,120",-20.9480
637,63700000,"-7,964","-7,141",-21.0060
638,63800000,"-7,987","-7,159",-21.0550
639,63900000,"-8,007","-7,176",-21.1010
640,64000000,"-8,020","-7,186",-21.1330
641,64100000,"-8,034","-7,199",-21.1640
642,64200000,"-8,054","-7,214",-21.2080
643,64300000,"-8,069","-7,227",-21.2450
644,64400000,"-8,087","-7,241",-21.2830
645,64500000,"-8,104","-7,255",-21.3200
646,64600000,"-8,126","-7,273",-21.3690
647,64700000,"-8,155","-7,296",-21.4310
648,64800000,"-8,179","-7,316",-21.4860
649,64900000,"-8,204","-7,336",-21.5370
650,65000000,"-8,215","-7,345",-21.5640
651,65100000,"-8,225","-7,353",-21.5850
652,65200000,"-8,241","-7,366",-21.6200
653,65300000,"-8,260","-7,382",-21.6640
654,65400000,"-8,280","-7,398",-21.7070
655,65500000,"-8,312","-7,424",-21.7770
656,65600000,"-8,339","-7,445",-21.8350
657,65700000,"-8,348","-7,451",-21.8570
658,65800000,"-8,364","-7,465",-21.8910
659,65900000,"-8,385","-7,482",-21.9390
660,66000000,"-8,402","-7,495",-21.9740
661,66100000,"-8,416","-7,506",-22.0050
662,66200000,"-8,434","-7,521",-22.0450
663,66300000,"-8,467","-7,548",-22.1170
664,66400000,"-8,491","-7,566",-22.1700
