Scan #,Time,Uniaxial Gage 1 on S1-Ch2 microstrain,Uniaxial Gage 2 on S1-Ch1 microstrain,Load on S1-Ch3 kN
152,15200000,6,-8,0.0240
153,15300000,5,-8,0.0230
154,15400000,5,-8,0.0240
155,15500000,6,-8,0.0230
156,15600000,6,-8,0.0230
157,15700000,6,-8,0.0230
158,15800000,6,-8,0.0240
159,15900000,6,-9,0.0150
160,16000000,6,-11,0.0020
161,16100000,5,-11,-0.0050
162,16200000,3,-8,-0.0050
163,16300000,0,-5,-0.0050
164,16400000,-3,-2,-0.0050
165,16500000,-6,0,-0.0050
166,16600000,-9,3,-0.0050
167,16700000,-13,7,-0.0060
168,16800000,-15,9,-0.0060
169,16900000,-18,11,-0.0090
170,17000000,-21,12,-0.0170
171,17100000,-24,12,-0.0190
172,17200000,-27,9,-0.0270
173,17300000,-31,4,-0.0430
174,17400000,-36,-2,-0.0600
175,17500000,-42,-8,-0.0770
176,17600000,-48,-14,-0.0970
177,17700000,-56,-23,-0.1210
178,17800000,-65,-31,-0.1470
179,17900000,-75,-43,-0.1790
180,18000000,-83,-51,-0.2010
181,18100000,-90,-58,-0.2220
182,18200000,-97,-66,-0.2450
183,18300000,-106,-75,-0.2720
184,18400000,-115,-84,-0.2980
185,18500000,-123,-93,-0.3240
186,18600000,-133,-102,-0.3500
187,18700000,-145,-114,-0.3870
188,18800000,-159,-129,-0.4290
189,18900000,-172,-143,-0.4690
190,19000000,-191,-164,-0.5280
191,19100000,-207,-181,-0.5760
192,19200000,-224,-198,-0.6280
193,19300000,-242,-217,-0.6820
194,19400000,-261,-236,-0.7360
195,19500000,-280,-255,-0.7920
196,19600000,-302,-277,-0.8560
197,19700000,-324,-300,-0.9210
198,19800000,-347,-322,-0.9850
199,19900000,-367,-341,-1.0450
200,20000000,-385,-359,-1.0980
201,20100000,-404,-377,-1.1510
202,20200000,-426,-398,-1.2150
203,20300000,-450,-419,-1.2830
204,20400000,-471,-440,-1.3440
205,20500000,-491,-457,-1.3980
206,20600000,-506,-470,-1.4390
207,20700000,-526,-489,-1.4990
208,20800000,-550,-511,-1.5680
209,20900000,-572,-530,-1.6260
210,21000000,-590,-547,-1.6790
211,21100000,-608,-563,-1.7300
212,21200000,-627,-581,-1.7860
213,21300000,-649,-600,-1.8420
214,21400000,-672,-622,-1.9100
215,21500000,-695,-643,-1.9790
216,21600000,-715,-660,-2.0340
217,21700000,-733,-677,-2.0830
218,21800000,-753,-694,-2.1390
219,21900000,-769,-709,-2.1890
220,22000000,-786,-725,-2.2360
221,22100000,-803,-741,-2.2830
222,22200000,-827,-763,-2.3520
223,22300000,-849,-783,-2.4150
224,22400000,-864,-796,-2.4580
225,22500000,-880,-811,-2.5040
226,22600000,-899,-829,-2.5570
227,22700000,-917,-845,-2.6090
228,22800000,-931,-858,-2.6490
229,22900000,-950,-876,-2.7030
230,23000000,-972,-897,-2.7640
231,23100000,-997,-920,-2.8330
232,23200000,"-1,017",-938,-2.8910
233,23300000,"-1,034",-953,-2.9380
234,23400000,"-1,051",-970,-2.9890
235,23500000,"-1,069",-986,-3.0380
236,23600000,"-1,083",-999,-3.0800
237,23700000,"-1,098","-1,014",-3.1240
238,23800000,"-1,117","-1,031",-3.1770
239,23900000,"-1,136","-1,049",-3.2280
240,24000000,"-1,151","-1,063",-3.2720
241,24100000,"-1,165","-1,076",-3.3150
242,24200000,"-1,182","-1,093",-3.3640
243,24300000,"-1,198","-1,108",-3.4100
244,24400000,"-1,215","-1,123",-3.4580
245,24500000,"-1,232","-1,139",-3.5040
246,24600000,"-1,248","-1,154",-3.5520
247,24700000,"-1,267","-1,173",-3.6070
248,24800000,"-1,293","-1,196",-3.6750
249,24900000,"-1,308","-1,210",-3.7180
250,25000000,"-1,319","-1,222",-3.7540
251,25100000,"-1,337","-1,238",-3.8040
252,25200000,"-1,352","-1,253",-3.8470
253,25300000,"-1,368","-1,269",-3.8950
254,25400000,"-1,387","-1,286",-3.9470
255,25500000,"-1,403","-1,302",-3.9930
256,25600000,"-1,424","-1,322",-4.0530
257,25700000,"-1,444","-1,342",-4.1130
258,25800000,"-1,463","-1,360",-4.1630
259,25900000,"-1,480","-1,376",-4.2130
260,26000000,"-1,496","-1,391",-4.2610
261,26100000,"-1,518","-1,411",-4.3200
262,26200000,"-1,532","-1,424",-4.3620
263,26300000,"-1,545","-1,437",-4.4000
264,26400000,"-1,558","-1,449",-4.4360
265,26500000,"-1,573","-1,464",-4.4800
266,26600000,"-1,594","-1,483",-4.5390
267,26700000,"-1,610","-1,498",-4.5840
268,26800000,"-1,623","-1,510",-4.6180
269,26900000,"-1,641","-1,528",-4.6660
270,27000000,"-1,658","-1,544",-4.7160
271,27100000,"-1,676","-1,561",-4.7690
272,27200000,"-1,692","-1,577",-4.8150
273,27300000,"-1,711","-1,594",-4.8670
274,27400000,"-1,720","-1,604",-4.8960
275,27500000,"-1,735","-1,619",-4.9390
276,27600000,"-1,745","-1,628",-4.9680
277,27700000,"-1,761","-1,645",-5.0130
278,27800000,"-1,785","-1,667",-5.0790
279,27900000,"-1,800","-1,681",-5.1210
280,28000000,"-1,811","-1,692",-5.1550
281,28100000,"-1,826","-1,706",-5.1970
282,28200000,"-1,842","-1,722",-5.2430
283,28300000,"-1,856","-1,736",-5.2830
284,28400000,"-1,870","-1,749",-5.3240
285,28500000,"-1,887","-1,765",-5.3700
286,28600000,"-1,904","-1,782",-5.4200
287,28700000,"-1,921","-1,798",-5.4650
288,28800000,"-1,931","-1,808",-5.4940
289,28900000,"-1,944","-1,821",-5.5290
290,29000000,"-1,959","-1,835",-5.5710
291,29100000,"-1,976","-1,851",-5.6230
292,29200000,"-1,996","-1,871",-5.6790
293,29300000,"-2,018","-1,891",-5.7420
294,29400000,"-2,028","-1,901",-5.7700
295,29500000,"-2,044","-1,917",-5.8170
296,29600000,"-2,059","-1,931",-5.8570
297,29700000,"-2,071","-1,944",-5.8960
298,29800000,"-2,086","-1,958",-5.9350
299,29900000,"-2,099","-1,971",-5.9710
300,30000000,"-2,115","-1,986",-6.0180
301,30100000,"-2,135","-2,005",-6.0740
302,30200000,"-2,150","-2,018",-6.1140
303,30300000,"-2,165","-2,033",-6.1570
304,30400000,"-2,180","-2,048",-6.2010
305,30500000,"-2,193","-2,061",-6.2400
306,30600000,"-2,207","-2,074",-6.2780
307,30700000,"-2,219","-2,086",-6.3120
308,30800000,"-2,234","-2,101",-6.3550
309,30900000,"-2,260","-2,125",-6.4240
310,31000000,"-2,274","-2,138",-6.4650
311,31100000,"-2,288","-2,152",-6.5020
312,31200000,"-2,306","-2,169",-6.5490
313,31300000,"-2,321","-2,184",-6.5940
314,31400000,"-2,334","-2,196",-6.6300
315,31500000,"-2,348","-2,211",-6.6720
316,31600000,"-2,368","-2,229",-6.7260
317,31700000,"-2,388","-2,248",-6.7790
318,31800000,"-2,400","-2,260",-6.8150
319,31900000,"-2,413","-2,272",-6.8510
320,32000000,"-2,429","-2,288",-6.8960
321,32100000,"-2,447","-2,305",-6.9460
322,32200000,"-2,463","-2,320",-6.9890
323,32300000,"-2,481","-2,337",-7.0380
324,32400000,"-2,496","-2,352",-7.0840
325,32500000,"-2,516","-2,371",-7.1380
326,32600000,"-2,528","-2,383",-7.1730
327,32700000,"-2,542","-2,396",-7.2110
328,32800000,"-2,557","-2,410",-7.2500
329,32900000,"-2,572","-2,425",-7.2940
330,33000000,"-2,586","-2,439",-7.3330
331,33100000,"-2,602","-2,454",-7.3750
332,33200000,"-2,615","-2,467",-7.4110
333,33300000,"-2,631","-2,481",-7.4520
334,33400000,"-2,649","-2,499",-7.5050
335,33500000,"-2,666","-2,515",-7.5510
336,33600000,"-2,681","-2,529",-7.5930
337,33700000,"-2,696","-2,543",-7.6340
338,33800000,"-2,710","-2,558",-7.6750
339,33900000,"-2,730","-2,576",-7.7280
340,34000000,"-2,748","-2,593",-7.7790
341,34100000,"-2,770","-2,614",-7.8380
342,34200000,"-2,788","-2,631",-7.8860
343,34300000,"-2,803","-2,645",-7.9290
344,34400000,"-2,817","-2,659",-7.9690
345,34500000,"-2,828","-2,670",-8.0010
346,34600000,"-2,843","-2,685",-8.0420
347,34700000,"-2,865","-2,705",-8.1000
348,34800000,"-2,884","-2,723",-8.1540
349,34900000,"-2,902","-2,740",-8.2040
350,35000000,"-2,914","-2,752",-8.2370
351,35100000,"-2,929","-2,767",-8.2780
352,35200000,"-2,942","-2,779",-8.3110
353,35300000,"-2,959","-2,795",-8.3590
354,35400000,"-2,976","-2,811",-8.4050
355,35500000,"-2,995","-2,829",-8.4550
356,35600000,"-3,017","-2,850",-8.5140
357,35700000,"-3,034","-2,866",-8.5600
358,35800000,"-3,047","-2,879",-8.5990
359,35900000,"-3,064","-2,894",-8.6440
360,36000000,"-3,077","-2,907",-8.6790
361,36100000,"-3,092","-2,922",-8.7210
362,36200000,"-3,106","-2,935",-8.7570
363,36300000,"-3,122","-2,951",-8.8030
364,36400000,"-3,148","-2,975",-8.8720
365,36500000,"-3,164","-2,990",-8.9160
366,36600000,"-3,175","-3,001",-8.9460
367,36700000,"-3,187","-3,012",-8.9770
368,36800000,"-3,201","-3,026",-9.0150
369,36900000,"-3,215","-3,040",-9.0580
370,37000000,"-3,231","-3,055",-9.0990
371,37100000,"-3,252","-3,075",-9.1550
372,37200000,"-3,278","-3,098",-9.2220
373,37300000,"-3,296","-3,115",-9.2730
374,37400000,"-3,311","-3,129",-9.3120
375,37500000,"-3,328","-3,146",-9.3600
376,37600000,"-3,346","-3,162",-9.4070
377,37700000,"-3,360","-3,176",-9.4460
378,37800000,"-3,374","-3,189",-9.4850
379,37900000,"-3,391","-3,206",-9.5300
380,38000000,"-3,410","-3,224",-9.5810
381,38100000,"-3,425","-3,237",-9.6200
382,38200000,"-3,442","-3,254",-9.6670
383,38300000,"-3,456","-3,267",-9.7060
384,38400000,"-3,471","-3,281",-9.7470
385,38500000,"-3,487","-3,297",-9.7900
386,38600000,"-3,507","-3,315",-9.8410
387,38700000,"-3,524","-3,331",-9.8890
388,38800000,"-3,538","-3,344",-9.9260
389,38900000,"-3,553","-3,359",-9.9670
390,39000000,"-3,570","-3,375",-10.0150
391,39100000,"-3,586","-3,390",-10.0550
392,39200000,"-3,601","-3,404",-10.0970
393,39300000,"-3,615","-3,417",-10.1340
394,39400000,"-3,634","-3,435",-10.1830
395,39500000,"-3,652","-3,452",-10.2310
396,39600000,"-3,669","-3,468",-10.2760
397,39700000,"-3,688","-3,485",-10.3220
398,39800000,"-3,704","-3,500",-10.3650
399,39900000,"-3,720","-3,515",-10.4080
400,40000000,"-3,732","-3,527",-10.4420
401,40100000,"-3,748","-3,542",-10.4850
402,40200000,"-3,763","-3,556",-10.5240
403,40300000,"-3,782","-3,575",-10.5760
404,40400000,"-3,804","-3,594",-10.6310
405,40500000,"-3,821","-3,610",-10.6770
406,40600000,"-3,834","-3,623",-10.7120
407,40700000,"-3,855","-3,642",-10.7670
408,40800000,"-3,870","-3,657",-10.8090
409,40900000,"-3,888","-3,673",-10.8540
410,41000000,"-3,908","-3,692",-10.9070
411,41100000,"-3,931","-3,713",-10.9670
412,41200000,"-3,945","-3,726",-11.0040
413,41300000,"-3,957","-3,738",-11.0370
414,41400000,"-3,969","-3,749",-11.0690
415,41500000,"-3,985","-3,764",-11.1090
416,41600000,"-3,998","-3,777",-11.1450
417,41700000,"-4,023","-3,800",-11.2090
418,41800000,"-4,045","-3,820",-11.2660
419,41900000,"-4,062","-3,836",-11.3100
420,42000000,"-4,078","-3,850",-11.3510
421,42100000,"-4,088","-3,860",-11.3810
422,42200000,"-4,103","-3,875",-11.4220
423,42300000,"-4,122","-3,892",-11.4690
424,42400000,"-4,139","-3,908",-11.5150
425,42500000,"-4,160","-3,927",-11.5680
426,42600000,"-4,177","-3,942",-11.6140
427,42700000,"-4,197","-3,961",-11.6650
428,42800000,"-4,210","-3,974",-11.7000
429,42900000,"-4,221","-3,984",-11.7280
430,43000000,"-4,233","-3,996",-11.7610
431,43100000,"-4,253","-4,014",-11.8140
432,43200000,"-4,268","-4,028",-11.8540
433,43300000,"-4,286","-4,044",-11.8990
434,43400000,"-4,307","-4,063",-11.9520
435,43500000,"-4,331","-4,086",-12.0160
436,43600000,"-4,349","-4,102",-12.0600
437,43700000,"-4,362","-4,114",-12.0950
438,43800000,"-4,378","-4,129",-12.1350
439,43900000,"-4,397","-4,147",-12.1820
440,44000000,"-4,410","-4,159",-12.2170
441,44100000,"-4,432","-4,180",-12.2740
442,44200000,"-4,454","-4,199",-12.3320
443,44300000,"-4,473","-4,217",-12.3790
444,44400000,"-4,487","-4,230",-12.4140
445,44500000,"-4,503","-4,245",-12.4590
446,44600000,"-4,516","-4,257",-12.4920
447,44700000,"-4,528","-4,269",-12.5230
448,44800000,"-4,545","-4,284",-12.5660
449,44900000,"-4,564","-4,301",-12.6120
450,45000000,"-4,582","-4,318",-12.6590
451,45100000,"-4,603","-4,337",-12.7140
452,45200000,"-4,618","-4,351",-12.7540
453,45300000,"-4,632","-4,363",-12.7870
454,45400000,"-4,647","-4,377",-12.8260
455,45500000,"-4,660","-4,390",-12.8600
456,45600000,"-4,676","-4,405",-12.9010
457,45700000,"-4,696","-4,422",-12.9500
458,45800000,"-4,714","-4,439",-12.9960
459,45900000,"-4,735","-4,458",-13.0490
460,46000000,"-4,754","-4,475",-13.0980
461,46100000,"-4,774","-4,493",-13.1490
462,46200000,"-4,783","-4,502",-13.1750
463,46300000,"-4,798","-4,516",-13.2130
464,46400000,"-4,813","-4,530",-13.2540
465,46500000,"-4,834","-4,549",-13.3050
466,46600000,"-4,863","-4,575",-13.3780
467,46700000,"-4,883","-4,593",-13.4290
468,46800000,"-4,899","-4,608",-13.4710
469,46900000,"-4,912","-4,620",-13.5030
470,47000000,"-4,924","-4,631",-13.5340
471,47100000,"-4,938","-4,643",-13.5670
472,47200000,"-4,954","-4,659",-13.6100
473,47300000,"-4,975","-4,677",-13.6630
474,47400000,"-4,994","-4,695",-13.7140
475,47500000,"-5,017","-4,716",-13.7730
476,47600000,"-5,032","-4,729",-13.8060
477,47700000,"-5,047","-4,743",-13.8450
478,47800000,"-5,059","-4,754",-13.8760
479,47900000,"-5,081","-4,774",-13.9320
480,48000000,"-5,102","-4,793",-13.9840
481,48100000,"-5,121","-4,810",-14.0280
482,48200000,"-5,140","-4,827",-14.0720
483,48300000,"-5,155","-4,841",-14.1130
484,48400000,"-5,171","-4,855",-14.1520
485,48500000,"-5,189","-4,872",-14.2000
486,48600000,"-5,206","-4,886",-14.2400
487,48700000,"-5,225","-4,904",-14.2870
488,48800000,"-5,243","-4,920",-14.3330
489,48900000,"-5,259","-4,935",-14.3750
490,49000000,"-5,275","-4,949",-14.4140
491,49100000,"-5,287","-4,961",-14.4450
492,49200000,"-5,304","-4,976",-14.4850
493,49300000,"-5,320","-4,990",-14.5250
494,49400000,"-5,337","-5,005",-14.5680
495,49500000,"-5,356","-5,022",-14.6160
496,49600000,"-5,373","-5,037",-14.6580
497,49700000,"-5,398","-5,060",-14.7190
498,49800000,"-5,416","-5,075",-14.7590
499,49900000,"-5,428","-5,087",-14.7940
500,50000000,"-5,444","-5,102",-14.8350
501,50100000,"-5,465","-5,120",-14.8840
502,50200000,"-5,481","-5,134",-14.9220
503,50300000,"-5,499","-5,150",-14.9660
504,50400000,"-5,518","-5,167",-15.0130
505,50500000,"-5,540","-5,187",-15.0680
506,50600000,"-5,557","-5,202",-15.1120
507,50700000,"-5,570","-5,214",-15.1440
508,50800000,"-5,586","-5,228",-15.1800
509,50900000,"-5,604","-5,244",-15.2270
510,51000000,"-5,621","-5,259",-15.2690
511,51100000,"-5,643","-5,279",-15.3220
512,51200000,"-5,660","-5,294",-15.3660
513,51300000,"-5,679","-5,311",-15.4100
514,51400000,"-5,701","-5,331",-15.4650
515,51500000,"-5,717","-5,344",-15.5040
516,51600000,"-5,730","-5,356",-15.5370
517,51700000,"-5,742","-5,367",-15.5660
518,51800000,"-5,755","-5,379",-15.5980
519,51900000,"-5,774","-5,396",-15.6450
520,52000000,"-5,796","-5,415",-15.6980
521,52100000,"-5,822","-5,438",-15.7600
522,52200000,"-5,842","-5,454",-15.8060
523,52300000,"-5,856","-5,468",-15.8420
524,52400000,"-5,869","-5,479",-15.8730
525,52500000,"-5,881","-5,490",-15.9000
526,52600000,"-5,896","-5,503",-15.9370
527,52700000,"-5,913","-5,519",-15.9810
528,52800000,"-5,937","-5,540",-16.0370
529,52900000,"-5,964","-5,563",-16.1020
530,53000000,"-5,986","-5,582",-16.1540
531,53100000,"-6,002","-5,596",-16.1920
532,53200000,"-6,014","-5,606",-16.2210
533,53300000,"-6,026","-5,618",-16.2510
534,53400000,"-6,041","-5,631",-16.2870
535,53500000,"-6,065","-5,652",-16.3460
536,53600000,"-6,085","-5,670",-16.3930
537,53700000,"-6,111","-5,692",-16.4550
538,53800000,"-6,130","-5,708",-16.5010
539,53900000,"-6,142","-5,719",-16.5310
540,54000000,"-6,160","-5,735",-16.5730
541,54100000,"-6,174","-5,747",-16.6040
542,54200000,"-6,186","-5,758",-16.6350
543,54300000,"-6,204","-5,774",-16.6800
544,54400000,"-6,224","-5,791",-16.7260
545,54500000,"-6,248","-5,812",-16.7810
546,54600000,"-6,273","-5,833",-16.8390
547,54700000,"-6,290","-5,848",-16.8830
548,54800000,"-6,304","-5,860",-16.9160
549,54900000,"-6,318","-5,873",-16.9500
550,55000000,"-6,337","-5,890",-16.9970
551,55100000,"-6,363","-5,912",-17.0580
552,55200000,"-6,379","-5,925",-17.0930
553,55300000,"-6,395","-5,939",-17.1330
554,55400000,"-6,414","-5,956",-17.1790
555,55500000,"-6,428","-5,967",-17.2110
556,55600000,"-6,444","-5,981",-17.2490
557,55700000,"-6,462","-5,998",-17.2910
558,55800000,"-6,477","-6,010",-17.3250
559,55900000,"-6,493","-6,024",-17.3660
560,56000000,"-6,515","-6,044",-17.4190
561,56100000,"-6,537","-6,062",-17.4700
562,56200000,"-6,553","-6,076",-17.5070
563,56300000,"-6,573","-6,092",-17.5500
564,56400000,"-6,590","-6,107",-17.5930
565,56500000,"-6,608","-6,123",-17.6350
566,56600000,"-6,628","-6,140",-17.6810
567,56700000,"-6,646","-6,155",-17.7240
568,56800000,"-6,666","-6,173",-17.7680
569,56900000,"-6,684","-6,188",-17.8090
570,57000000,"-6,701","-6,203",-17.8490
571,57100000,"-6,720","-6,218",-17.8920
572,57200000,"-6,734","-6,230",-17.9250
573,57300000,"-6,753","-6,247",-17.9700
574,57400000,"-6,775","-6,265",-18.0190
575,57500000,"-6,791","-6,279",-18.0590
576,57600000,"-6,810","-6,295",-18.1020
577,57700000,"-6,831","-6,313",-18.1500
578,57800000,"-6,847","-6,326",-18.1840
579,57900000,"-6,864","-6,341",-18.2240
580,58000000,"-6,880","-6,354",-18.2610
581,58100000,"-6,897","-6,369",-18.3020
582,58200000,"-6,920","-6,388",-18.3550
583,58300000,"-6,943","-6,407",-18.4060
584,58400000,"-6,964","-6,425",-18.4560
585,58500000,"-6,982","-6,440",-18.4950
586,58600000,"-6,997","-6,453",-18.5300
587,58700000,"-7,008","-6,462",-18.5560
588,58800000,"-7,023","-6,474",-18.5890
589,58900000,"-7,039","-6,488",-18.6250
590,59000000,"-7,061","-6,507",-18.6750
591,59100000,"-7,087","-6,528",-18.7320
592,59200000,"-7,111","-6,548",-18.7870
593,59300000,"-7,128","-6,561",-18.8240
594,59400000,"-7,139","-6,571",-18.8520
595,59500000,"-7,153","-6,583",-18.8830
596,59600000,"-7,171","-6,598",-18.9220
597,59700000,"-7,193","-6,616",-18.9720
598,59800000,"-7,215","-6,635",-19.0240
599,59900000,"-7,240","-6,656",-19.0810
600,60000000,"-7,263","-6,675",-19.1320
601,60100000,"-7,278","-6,686",-19.1630
602,60200000,"-7,290","-6,697",-19.1910
603,60300000,"-7,303","-6,708",-19.2230
604,60400000,"-7,319","-6,720",-19.2580
605,60500000,"-7,344","-6,742",-19.3160
606,60600000,"-7,368","-6,760",-19.3660
607,60700000,"-7,385","-6,775",-19.4050
608,60800000,"-7,404","-6,790",-19.4470
609,60900000,"-7,427","-6,809",-19.5000
610,61000000,"-7,439","-6,819",-19.5260
611,61100000,"-7,453","-6,830",-19.5560
612,61200000,"-7,467","-6,842",-19.5880
613,61300000,"-7,493","-6,863",-19.6420
614,61400000,"-7,517","-6,882",-19.6940
615,61500000,"-7,540","-6,901",-19.7460
616,61600000,"-7,558","-6,916",-19.7870
617,61700000,"-7,577","-6,931",-19.8280
618,61800000,"-7,595","-6,945",-19.8660
619,61900000,"-7,605","-6,953",-19.8880
620,62000000,"-7,624","-6,969",-19.9310
621,62100000,"-7,640","-6,982",-19.9660
622,62200000,"-7,662","-7,000",-20.0140
623,62300000,"-7,688","-7,021",-20.0710
624,62400000,"-7,711","-7,040",-20.1200
625,62500000,"-7,729","-7,054",-20.1620
626,62600000,"-7,746","-7,068",-20.1980
627,62700000,"-7,764","-7,081",-20.2360
628,62800000,"-7,777","-7,092",-20.2640
629,62900000,"-7,791","-7,104",-20.2970
630,63000000,"-7,813","-7,121",-20.3420
631,63100000,"-7,846","-7,148",-20.4150
632,63200000,"-7,868","-7,165",-20.4610
633,63300000,"-7,880","-7,174",-20.4860
634,63400000,"-7,898","-7,189",-20.5260
635,63500000,"-7,914","-7,201",-20.5570
636,63600000,"-7,930","-7,214",-20.5950
637,63700000,"-7,947","-7,227",-20.6330
638,63800000,"-7,962","-7,239",-20.6670
639,63900000,"-7,986","-7,258",-20.7170
640,64000000,"-8,013","-7,279",-20.7760
641,64100000,"-8,030","-7,292",-20.8120
642,64200000,"-8,043","-7,302",-20.8390
643,64300000,"-8,064","-7,319",-20.8850
644,64400000,"-8,079","-7,330",-20.9160
645,64500000,"-8,100","-7,347",-20.9600
646,64600000,"-8,122","-7,364",-21.0070
647,64700000,"-8,143","-7,380",-21.0520
648,64800000,"-8,165","-7,397",-21.0980
649,64900000,"-8,189","-7,417",-21.1510
650,65000000,"-8,206","-7,429",-21.1870
651,65100000,"-8,220","-7,440",-21.2170
652,65200000,"-8,239","-7,455",-21.2580
653,65300000,"-8,265","-7,476",-21.3130
654,65400000,"-8,287","-7,493",-21.3590
655,65500000,"-8,305","-7,506",-21.3940
656,65600000,"-8,323","-7,520",-21.4330
657,65700000,"-8,340","-7,532",-21.4670
658,65800000,"-8,355","-7,544",-21.4990
659,65900000,"-8,377","-7,561",-21.5410
660,66000000,"-8,401","-7,580",-21.5900
661,66100000,"-8,424","-7,598",-21.6410
662,66200000,"-8,449","-7,616",-21.6930
663,66300000,"-8,468","-7,630",-21.7320
664,66400000,"-8,482","-7,641",-21.7600
665,66500000,"-8,498","-7,653",-21.7930
666,66600000,"-8,515","-7,666",-21.8280
667,66700000,"-8,537","-7,683",-21.8740
668,66800000,"-8,562","-7,702",-21.9260
669,66900000,"-8,584","-7,718",-21.9700
670,67000000,"-8,599","-7,729",-22.0030
671,67100000,"-8,620","-7,745",-22.0440
672,67200000,"-8,634","-7,756",-22.0750
673,67300000,"-8,655","-7,771",-22.1180
674,67400000,"-8,671","-7,783",-22.1510
