Scan #,Time,Uniaxial Gage 1 on S1-Ch2 microstrain,Uniaxial Gage 2 on S1-Ch1 microstrain,Load on S1-Ch3 kN
902,90200000,"-8,301","-10,629",-26.7390
903,90300000,"-8,318","-10,657",-26.7910
904,90400000,"-8,330","-10,673",-26.8220
905,90500000,"-8,339","-10,687",-26.8490
906,90600000,"-8,349","-10,700",-26.8750
907,90700000,"-8,356","-10,710",-26.8920
908,90800000,"-8,365","-10,723",-26.9160
909,90900000,"-8,374","-10,737",-26.9430
910,91000000,"-8,387","-10,755",-26.9780
911,91100000,"-8,400","-10,776",-27.0160
912,91200000,"-8,414","-10,796",-27.0540
913,91300000,"-8,423","-10,809",-27.0790
914,91400000,"-8,432","-10,822",-27.1020
915,91500000,"-8,441","-10,835",-27.1240
916,91600000,"-8,450","-10,850",-27.1480
917,91700000,"-8,462","-10,867",-27.1790
918,91800000,"-8,472","-10,883",-27.2100
919,91900000,"-8,483","-10,901",-27.2440
920,92000000,"-8,489","-10,911",-27.2630
921,92100000,"-8,488","-10,913",-27.2620
922,92200000,"-8,486","-10,914",-27.2620
923,92300000,"-8,485","-10,914",-27.2610
924,92400000,"-8,486","-10,917",-27.2640
925,92500000,"-8,486","-10,920",-27.2690
926,92600000,"-8,483","-10,917",-27.2620
927,92700000,"-8,484","-10,920",-27.2650
928,92800000,"-8,489","-10,927",-27.2810
929,92900000,"-8,492","-10,934",-27.2910
930,93000000,"-8,494","-10,937",-27.2960
931,93100000,"-8,496","-10,941",-27.3040
932,93200000,"-8,501","-10,950",-27.3190
933,93300000,"-8,514","-10,969",-27.3540
934,93400000,"-8,521","-10,982",-27.3760
935,93500000,"-8,524","-10,986",-27.3820
936,93600000,"-8,530","-10,997",-27.4010
937,93700000,"-8,540","-11,012",-27.4300
938,93800000,"-8,546","-11,023",-27.4500
939,93900000,"-8,551","-11,030",-27.4630
940,94000000,"-8,558","-11,041",-27.4820
941,94100000,"-8,568","-11,058",-27.5120
942,94200000,"-8,577","-11,072",-27.5380
943,94300000,"-8,581","-11,079",-27.5480
944,94400000,"-8,585","-11,085",-27.5580
945,94500000,"-8,589","-11,092",-27.5710
946,94600000,"-8,594","-11,100",-27.5830
947,94700000,"-8,599","-11,109",-27.6000
948,94800000,"-8,588","-11,094",-27.5710
949,94900000,"-8,574","-11,071",-27.5310
950,95000000,"-8,564","-11,056",-27.5050
951,95100000,"-8,553","-11,040",-27.4750
952,95200000,"-8,547","-11,031",-27.4590
953,95300000,"-8,538","-11,018",-27.4330
954,95400000,"-8,526","-11,001",-27.4000
955,95500000,"-8,519","-10,991",-27.3810
956,95600000,"-8,512","-10,980",-27.3600
957,95700000,"-8,503","-10,968",-27.3400
958,95800000,"-8,496","-10,957",-27.3200
959,95900000,"-8,489","-10,946",-27.3000
960,96000000,"-8,482","-10,937",-27.2820
961,96100000,"-8,476","-10,929",-27.2660
962,96200000,"-8,470","-10,919",-27.2480
963,96300000,"-8,464","-10,909",-27.2310
964,96400000,"-8,458","-10,902",-27.2180
965,96500000,"-8,452","-10,892",-27.1970
966,96600000,"-8,447","-10,884",-27.1830
967,96700000,"-8,442","-10,878",-27.1710
968,96800000,"-8,435","-10,868",-27.1480
969,96900000,"-8,431","-10,862",-27.1410
970,97000000,"-8,428","-10,858",-27.1350
971,97100000,"-8,424","-10,852",-27.1250
972,97200000,"-8,419","-10,844",-27.1100
973,97300000,"-8,415","-10,839",-27.1030
974,97400000,"-8,411","-10,833",-27.0890
975,97500000,"-8,407","-10,826",-27.0780
