Scan #,Time,Uniaxial Gage 1 on S1-Ch2 microstrain,Uniaxial Gage 2 on S1-Ch1 microstrain,Load on S1-Ch3 kN
84,8400000,-2,2,0.0000
85,8500000,-2,2,0.0010
86,8600000,-2,2,0.0010
87,8700000,-2,2,0.0000
88,8800000,-2,2,0.0000
89,8900000,-2,2,0.0000
90,9000000,-2,2,0.0010
91,9100000,-2,2,0.0010
92,9200000,-2,2,0.0010
93,9300000,-2,2,0.0000
94,9400000,-2,2,0.0010
95,9500000,-2,2,0.0000
96,9600000,-2,2,0.0010
97,9700000,-2,2,0.0000
98,9800000,-2,2,0.0000
99,9900000,-2,2,0.0000
100,10000000,-2,2,0.0020
101,10100000,-2,2,0.0010
102,10200000,-2,2,0.0010
103,10300000,-2,2,0.0010
104,10400000,-2,2,0.0010
105,10500000,-2,2,0.0000
106,10600000,-2,2,0.0000
107,10700000,-2,2,0.0010
108,10800000,-2,2,0.0000
109,10900000,-2,2,0.0010
110,11000000,-2,2,0.0010
111,11100000,-2,2,0.0010
112,11200000,-2,2,0.0010
113,11300000,-2,2,0.0000
114,11400000,-2,2,0.0010
115,11500000,-2,2,0.0000
116,11600000,-2,2,0.0010
117,11700000,-2,2,0.0010
118,11800000,-2,2,0.0010
119,11900000,-2,2,0.0010
120,12000000,-2,2,0.0000
121,12100000,-2,2,0.0010
122,12200000,-2,2,0.0000
123,12300000,-2,2,0.0000
124,12400000,-2,2,0.0010
125,12500000,-2,2,0.0010
126,12600000,-2,2,0.0010
127,12700000,-2,2,0.0000
128,12800000,-2,2,-0.0010
129,12900000,-2,2,0.0010
130,13000000,-2,2,0.0000
131,13100000,-2,2,0.0000
132,13200000,-2,2,0.0000
133,13300000,-2,2,0.0000
134,13400000,-2,2,0.0020
135,13500000,-2,2,0.0000
136,13600000,-1,0,-0.0020
137,13700000,2,-2,-0.0030
138,13800000,5,-5,-0.0030
139,13900000,8,-8,-0.0030
140,14000000,10,-11,-0.0040
141,14100000,13,-13,-0.0040
142,14200000,15,-16,-0.0040
143,14300000,18,-18,-0.0040
144,14400000,21,-21,-0.0040
145,14500000,24,-24,-0.0040
146,14600000,26,-27,-0.0040
147,14700000,29,-30,-0.0040
148,14800000,32,-32,-0.0040
149,14900000,34,-35,-0.0040
150,15000000,37,-38,-0.0050
151,15100000,39,-40,-0.0050
152,15200000,42,-42,-0.0050
153,15300000,44,-45,-0.0050
154,15400000,46,-47,-0.0050
155,15500000,49,-50,-0.0060
156,15600000,52,-53,-0.0060
157,15700000,56,-56,-0.0060
158,15800000,59,-60,-0.0080
159,15900000,61,-62,-0.0070
160,16000000,64,-64,-0.0070
161,16100000,66,-66,-0.0080
162,16200000,68,-68,-0.0090
163,16300000,71,-71,-0.0090
164,16400000,73,-74,-0.0100
165,16500000,76,-76,-0.0100
166,16600000,79,-79,-0.0110
167,16700000,82,-82,-0.0120
168,16800000,84,-84,-0.0120
169,16900000,86,-87,-0.0130
170,17000000,89,-89,-0.0130
171,17100000,91,-91,-0.0140
172,17200000,93,-93,-0.0140
173,17300000,96,-96,-0.0140
174,17400000,99,-99,-0.0150
175,17500000,102,-102,-0.0160
176,17600000,106,-105,-0.0160
177,17700000,109,-108,-0.0160
178,17800000,110,-111,-0.0170
179,17900000,113,-113,-0.0170
180,18000000,116,-116,-0.0170
181,18100000,119,-118,-0.0170
182,18200000,122,-121,-0.0180
183,18300000,125,-125,-0.0170
184,18400000,127,-127,-0.0170
185,18500000,130,-129,-0.0180
186,18600000,132,-131,-0.0180
187,18700000,134,-133,-0.0180
188,18800000,136,-135,-0.0180
189,18900000,139,-138,-0.0180
190,19000000,142,-141,-0.0180
191,19100000,145,-145,-0.0180
192,19200000,148,-148,-0.0180
193,19300000,151,-150,-0.0180
194,19400000,153,-152,-0.0180
195,19500000,154,-154,-0.0180
196,19600000,156,-156,-0.0180
197,19700000,154,-158,-0.0270
198,19800000,150,-162,-0.0410
199,19900000,138,-172,-0.0760
200,20000000,123,-185,-0.1200
201,20100000,110,-197,-0.1600
202,20200000,96,-209,-0.1960
203,20300000,83,-221,-0.2340
204,20400000,72,-231,-0.2660
205,20500000,60,-243,-0.3020
206,20600000,43,-258,-0.3500
207,20700000,25,-275,-0.4030
208,20800000,8,-291,-0.4490
209,20900000,-5,-303,-0.4890
210,21000000,-18,-315,-0.5270
211,21100000,-31,-327,-0.5650
212,21200000,-45,-341,-0.6070
213,21300000,-64,-358,-0.6600
214,21400000,-85,-378,-0.7230
215,21500000,-106,-398,-0.7830
216,21600000,-123,-414,-0.8330
217,21700000,-141,-431,-0.8840
218,21800000,-157,-448,-0.9320
219,21900000,-178,-467,-0.9920
220,22000000,-197,-487,-1.0510
221,22100000,-214,-504,-1.1030
222,22200000,-230,-521,-1.1500
223,22300000,-246,-539,-1.2010
224,22400000,-261,-554,-1.2480
225,22500000,-277,-572,-1.2990
226,22600000,-297,-593,-1.3600
227,22700000,-317,-615,-1.4230
228,22800000,-331,-631,-1.4710
229,22900000,-345,-647,-1.5160
230,23000000,-361,-664,-1.5670
231,23100000,-375,-680,-1.6100
232,23200000,-389,-695,-1.6530
233,23300000,-404,-711,-1.7000
234,23400000,-420,-728,-1.7510
235,23500000,-440,-749,-1.8120
236,23600000,-460,-772,-1.8760
237,23700000,-480,-793,-1.9410
238,23800000,-496,-810,-1.9910
239,23900000,-509,-823,-2.0330
240,24000000,-522,-837,-2.0720
241,24100000,-537,-852,-2.1150
242,24200000,-554,-870,-2.1690
243,24300000,-569,-886,-2.2190
244,24400000,-591,-908,-2.2820
245,24500000,-612,-931,-2.3480
246,24600000,-627,-946,-2.3950
247,24700000,-639,-958,-2.4330
248,24800000,-652,-972,-2.4740
249,24900000,-667,-987,-2.5200
250,25000000,-682,"-1,003",-2.5630
251,25100000,-700,"-1,021",-2.6200
252,25200000,-719,"-1,041",-2.6760
253,25300000,-735,"-1,057",-2.7250
254,25400000,-750,"-1,073",-2.7700
255,25500000,-762,"-1,086",-2.8040
256,25600000,-773,"-1,097",-2.8380
257,25700000,-786,"-1,110",-2.8790
258,25800000,-797,"-1,121",-2.9110
259,25900000,-812,"-1,136",-2.9560
260,26000000,-833,"-1,158",-3.0200
261,26100000,-848,"-1,174",-3.0690
262,26200000,-869,"-1,195",-3.1310
263,26300000,-882,"-1,209",-3.1720
264,26400000,-889,"-1,216",-3.1940
265,26500000,-898,"-1,225",-3.2180
266,26600000,-909,"-1,235",-3.2490
267,26700000,-923,"-1,250",-3.2940
268,26800000,-940,"-1,267",-3.3470
269,26900000,-964,"-1,292",-3.4180
270,27000000,-981,"-1,311",-3.4720
271,27100000,-988,"-1,317",-3.4930
272,27200000,-998,"-1,328",-3.5210
273,27300000,"-1,007","-1,336",-3.5490
274,27400000,"-1,016","-1,346",-3.5800
275,27500000,"-1,029","-1,358",-3.6140
276,27600000,"-1,043","-1,373",-3.6580
277,27700000,"-1,057","-1,387",-3.6980
278,27800000,"-1,069","-1,400",-3.7340
279,27900000,"-1,076","-1,406",-3.7540
280,28000000,"-1,083","-1,413",-3.7790
281,28100000,"-1,093","-1,424",-3.8090
282,28200000,"-1,104","-1,435",-3.8420
283,28300000,"-1,116","-1,447",-3.8770
284,28400000,"-1,127","-1,458",-3.9110
285,28500000,"-1,141","-1,472",-3.9520
286,28600000,"-1,153","-1,484",-3.9880
287,28700000,"-1,161","-1,492",-4.0140
288,28800000,"-1,166","-1,497",-4.0300
289,28900000,"-1,178","-1,508",-4.0630
290,29000000,"-1,186","-1,517",-4.0890
291,29100000,"-1,198","-1,529",-4.1260
292,29200000,"-1,209","-1,540",-4.1580
293,29300000,"-1,217","-1,548",-4.1820
294,29400000,"-1,229","-1,561",-4.2180
295,29500000,"-1,242","-1,573",-4.2560
296,29600000,"-1,255","-1,586",-4.2960
297,29700000,"-1,264","-1,596",-4.3250
298,29800000,"-1,274","-1,605",-4.3540
299,29900000,"-1,289","-1,620",-4.3980
300,30000000,"-1,305","-1,637",-4.4470
301,30100000,"-1,316","-1,648",-4.4810
302,30200000,"-1,325","-1,658",-4.5080
303,30300000,"-1,335","-1,667",-4.5370
304,30400000,"-1,351","-1,683",-4.5830
305,30500000,"-1,365","-1,698",-4.6270
306,30600000,"-1,376","-1,709",-4.6560
307,30700000,"-1,389","-1,721",-4.6920
308,30800000,"-1,404","-1,738",-4.7410
309,30900000,"-1,413","-1,747",-4.7690
310,31000000,"-1,420","-1,753",-4.7900
311,31100000,"-1,431","-1,764",-4.8210
312,31200000,"-1,440","-1,773",-4.8490
313,31300000,"-1,452","-1,785",-4.8830
314,31400000,"-1,470","-1,803",-4.9370
315,31500000,"-1,490","-1,824",-4.9980
316,31600000,"-1,508","-1,844",-5.0530
317,31700000,"-1,518","-1,853",-5.0810
318,31800000,"-1,529","-1,863",-5.1100
319,31900000,"-1,538","-1,872",-5.1360
320,32000000,"-1,552","-1,887",-5.1810
321,32100000,"-1,566","-1,901",-5.2230
322,32200000,"-1,583","-1,918",-5.2730
323,32300000,"-1,596","-1,931",-5.3130
324,32400000,"-1,606","-1,941",-5.3410
325,32500000,"-1,619","-1,955",-5.3800
326,32600000,"-1,630","-1,966",-5.4130
327,32700000,"-1,640","-1,976",-5.4430
328,32800000,"-1,650","-1,985",-5.4720
329,32900000,"-1,662","-1,996",-5.5030
330,33000000,"-1,683","-2,019",-5.5640
331,33100000,"-1,710","-2,047",-5.6480
332,33200000,"-1,725","-2,063",-5.6950
333,33300000,"-1,731","-2,069",-5.7130
334,33400000,"-1,742","-2,080",-5.7460
335,33500000,"-1,751","-2,088",-5.7720
336,33600000,"-1,763","-2,099",-5.8050
337,33700000,"-1,778","-2,115",-5.8500
338,33800000,"-1,796","-2,134",-5.9060
339,33900000,"-1,817","-2,156",-5.9660
340,34000000,"-1,834","-2,173",-6.0170
341,34100000,"-1,842","-2,182",-6.0430
342,34200000,"-1,852","-2,191",-6.0710
343,34300000,"-1,864","-2,202",-6.1050
344,34400000,"-1,875","-2,214",-6.1390
345,34500000,"-1,890","-2,229",-6.1820
346,34600000,"-1,905","-2,244",-6.2260
347,34700000,"-1,920","-2,259",-6.2720
348,34800000,"-1,937","-2,277",-6.3220
349,34900000,"-1,952","-2,293",-6.3670
350,35000000,"-1,965","-2,306",-6.4060
351,35100000,"-1,977","-2,318",-6.4400
352,35200000,"-1,989","-2,329",-6.4740
353,35300000,"-2,002","-2,342",-6.5110
354,35400000,"-2,017","-2,358",-6.5530
355,35500000,"-2,038","-2,380",-6.6160
356,35600000,"-2,058","-2,401",-6.6760
357,35700000,"-2,068","-2,411",-6.7040
358,35800000,"-2,077","-2,419",-6.7310
359,35900000,"-2,090","-2,432",-6.7680
360,36000000,"-2,102","-2,444",-6.8020
361,36100000,"-2,115","-2,458",-6.8410
362,36200000,"-2,133","-2,476",-6.8950
363,36300000,"-2,150","-2,495",-6.9450
364,36400000,"-2,169","-2,514",-6.9980
365,36500000,"-2,186","-2,530",-7.0470
366,36600000,"-2,198","-2,543",-7.0860
367,36700000,"-2,210","-2,555",-7.1200
368,36800000,"-2,221","-2,567",-7.1550
369,36900000,"-2,237","-2,583",-7.2010
370,37000000,"-2,255","-2,601",-7.2500
371,37100000,"-2,266","-2,612",-7.2830
372,37200000,"-2,281","-2,628",-7.3290
373,37300000,"-2,297","-2,644",-7.3740
374,37400000,"-2,312","-2,659",-7.4150
375,37500000,"-2,326","-2,673",-7.4530
376,37600000,"-2,339","-2,687",-7.4930
377,37700000,"-2,354","-2,703",-7.5390
378,37800000,"-2,370","-2,718",-7.5830
379,37900000,"-2,386","-2,735",-7.6310
380,38000000,"-2,402","-2,752",-7.6780
381,38100000,"-2,412","-2,762",-7.7070
382,38200000,"-2,425","-2,774",-7.7430
383,38300000,"-2,442","-2,792",-7.7930
384,38400000,"-2,461","-2,811",-7.8480
385,38500000,"-2,479","-2,831",-7.9010
386,38600000,"-2,494","-2,847",-7.9470
387,38700000,"-2,507","-2,860",-7.9860
388,38800000,"-2,522","-2,874",-8.0270
389,38900000,"-2,537","-2,890",-8.0710
390,39000000,"-2,550","-2,903",-8.1100
391,39100000,"-2,564","-2,917",-8.1490
392,39200000,"-2,584","-2,938",-8.2080
393,39300000,"-2,600","-2,955",-8.2570
394,39400000,"-2,615","-2,969",-8.2970
395,39500000,"-2,631","-2,986",-8.3440
396,39600000,"-2,644","-2,999",-8.3810
397,39700000,"-2,654","-3,010",-8.4110
398,39800000,"-2,666","-3,021",-8.4430
399,39900000,"-2,682","-3,038",-8.4900
400,40000000,"-2,704","-3,061",-8.5520
401,40100000,"-2,723","-3,080",-8.6080
402,40200000,"-2,738","-3,096",-8.6520
403,40300000,"-2,754","-3,112",-8.6960
404,40400000,"-2,766","-3,125",-8.7320
405,40500000,"-2,777","-3,136",-8.7630
406,40600000,"-2,789","-3,148",-8.7970
407,40700000,"-2,804","-3,163",-8.8410
408,40800000,"-2,829","-3,188",-8.9100
409,40900000,"-2,850","-3,211",-8.9730
410,41000000,"-2,863","-3,225",-9.0100
411,41100000,"-2,877","-3,238",-9.0500
412,41200000,"-2,891","-3,252",-9.0920
413,41300000,"-2,901","-3,263",-9.1200
414,41400000,"-2,913","-3,274",-9.1520
