Scan #,Time,Uniaxial Gage 1 on S1-Ch2 microstrain,Uniaxial Gage 2 on S1-Ch1 microstrain,Load on S1-Ch3 kN
299,29900000,"-2,081","-1,899",-6.1070
300,30000000,"-2,096","-1,912",-6.1490
301,30100000,"-2,110","-1,925",-6.1880
302,30200000,"-2,120","-1,935",-6.2210
303,30300000,"-2,132","-1,946",-6.2550
304,30400000,"-2,146","-1,959",-6.2930
305,30500000,"-2,167","-1,978",-6.3530
306,30600000,"-2,185","-1,995",-6.4050
307,30700000,"-2,196","-2,005",-6.4350
308,30800000,"-2,208","-2,016",-6.4700
309,30900000,"-2,223","-2,031",-6.5120
310,31000000,"-2,241","-2,047",-6.5590
311,31100000,"-2,254","-2,059",-6.5960
312,31200000,"-2,270","-2,074",-6.6440
313,31300000,"-2,286","-2,088",-6.6890
314,31400000,"-2,297","-2,100",-6.7230
315,31500000,"-2,309","-2,111",-6.7560
316,31600000,"-2,323","-2,124",-6.7960
317,31700000,"-2,335","-2,135",-6.8310
318,31800000,"-2,356","-2,154",-6.8880
319,31900000,"-2,376","-2,172",-6.9450
320,32000000,"-2,393","-2,188",-6.9910
321,32100000,"-2,408","-2,202",-7.0370
322,32200000,"-2,419","-2,213",-7.0700
323,32300000,"-2,432","-2,225",-7.1090
324,32400000,"-2,445","-2,238",-7.1460
325,32500000,"-2,456","-2,248",-7.1780
326,32600000,"-2,473","-2,263",-7.2220
327,32700000,"-2,492","-2,281",-7.2770
328,32800000,"-2,512","-2,298",-7.3300
329,32900000,"-2,524","-2,310",-7.3650
330,33000000,"-2,537","-2,322",-7.4000
331,33100000,"-2,551","-2,336",-7.4410
332,33200000,"-2,568","-2,351",-7.4870
333,33300000,"-2,583","-2,365",-7.5310
334,33400000,"-2,598","-2,380",-7.5750
335,33500000,"-2,618","-2,398",-7.6320
336,33600000,"-2,636","-2,414",-7.6800
337,33700000,"-2,646","-2,424",-7.7110
338,33800000,"-2,659","-2,436",-7.7490
339,33900000,"-2,672","-2,448",-7.7850
340,34000000,"-2,688","-2,463",-7.8280
341,34100000,"-2,702","-2,477",-7.8700
342,34200000,"-2,715","-2,489",-7.9050
343,34300000,"-2,730","-2,502",-7.9480
344,34400000,"-2,750","-2,521",-8.0060
345,34500000,"-2,768","-2,537",-8.0520
346,34600000,"-2,781","-2,549",-8.0930
347,34700000,"-2,792","-2,560",-8.1230
348,34800000,"-2,810","-2,577",-8.1750
349,34900000,"-2,827","-2,592",-8.2220
350,35000000,"-2,838","-2,603",-8.2540
351,35100000,"-2,852","-2,616",-8.2930
352,35200000,"-2,872","-2,633",-8.3460
353,35300000,"-2,888","-2,649",-8.3920
354,35400000,"-2,901","-2,661",-8.4270
355,35500000,"-2,918","-2,677",-8.4760
356,35600000,"-2,938","-2,694",-8.5280
357,35700000,"-2,953","-2,709",-8.5730
358,35800000,"-2,967","-2,722",-8.6130
359,35900000,"-2,981","-2,735",-8.6510
360,36000000,"-2,993","-2,747",-8.6850
361,36100000,"-3,008","-2,761",-8.7260
362,36200000,"-3,024","-2,776",-8.7720
363,36300000,"-3,041","-2,791",-8.8180
364,36400000,"-3,055","-2,804",-8.8580
365,36500000,"-3,069","-2,818",-8.8980
366,36600000,"-3,087","-2,833",-8.9460
367,36700000,"-3,103","-2,848",-8.9910
368,36800000,"-3,123","-2,866",-9.0460
369,36900000,"-3,146","-2,887",-9.1070
370,37000000,"-3,153","-2,895",-9.1300
371,37100000,"-3,168","-2,908",-9.1700
372,37200000,"-3,182","-2,922",-9.2100
373,37300000,"-3,195","-2,934",-9.2460
374,37400000,"-3,210","-2,948",-9.2890
375,37500000,"-3,227","-2,963",-9.3340
376,37600000,"-3,248","-2,982",-9.3930
377,37700000,"-3,260","-2,993",-9.4260
378,37800000,"-3,277","-3,009",-9.4740
379,37900000,"-3,295","-3,025",-9.5240
380,38000000,"-3,307","-3,037",-9.5590
381,38100000,"-3,320","-3,050",-9.5940
382,38200000,"-3,335","-3,064",-9.6370
383,38300000,"-3,361","-3,086",-9.7070
384,38400000,"-3,381","-3,104",-9.7610
385,38500000,"-3,392","-3,115",-9.7920
386,38600000,"-3,411","-3,133",-9.8460
387,38700000,"-3,426","-3,147",-9.8880
388,38800000,"-3,440","-3,160",-9.9280
389,38900000,"-3,456","-3,175",-9.9720
390,39000000,"-3,473","-3,191",-10.0180
391,39100000,"-3,491","-3,207",-10.0680
392,39200000,"-3,504","-3,219",-10.1040
393,39300000,"-3,515","-3,229",-10.1340
394,39400000,"-3,528","-3,242",-10.1690
395,39500000,"-3,542","-3,255",-10.2100
396,39600000,"-3,560","-3,271",-10.2560
397,39700000,"-3,576","-3,286",-10.2980
398,39800000,"-3,590","-3,299",-10.3370
399,39900000,"-3,606","-3,314",-10.3800
400,40000000,"-3,629","-3,334",-10.4430
401,40100000,"-3,646","-3,350",-10.4900
402,40200000,"-3,664","-3,366",-10.5390
403,40300000,"-3,684","-3,385",-10.5940
404,40400000,"-3,697","-3,397",-10.6290
405,40500000,"-3,709","-3,409",-10.6630
406,40600000,"-3,722","-3,421",-10.6990
407,40700000,"-3,740","-3,437",-10.7460
408,40800000,"-3,760","-3,455",-10.8010
409,40900000,"-3,775","-3,468",-10.8410
410,41000000,"-3,791","-3,484",-10.8860
411,41100000,"-3,807","-3,499",-10.9300
412,41200000,"-3,822","-3,512",-10.9710
413,41300000,"-3,839","-3,528",-11.0170
414,41400000,"-3,857","-3,544",-11.0650
415,41500000,"-3,875","-3,561",-11.1130
416,41600000,"-3,890","-3,575",-11.1540
417,41700000,"-3,908","-3,591",-11.2020
418,41800000,"-3,925","-3,607",-11.2480
419,41900000,"-3,939","-3,620",-11.2860
420,42000000,"-3,954","-3,633",-11.3240
421,42100000,"-3,970","-3,649",-11.3720
422,42200000,"-3,989","-3,665",-11.4210
423,42300000,"-4,006","-3,680",-11.4650
424,42400000,"-4,017","-3,692",-11.4990
425,42500000,"-4,034","-3,707",-11.5430
426,42600000,"-4,053","-3,723",-11.5930
427,42700000,"-4,065","-3,735",-11.6260
428,42800000,"-4,077","-3,746",-11.6580
429,42900000,"-4,089","-3,758",-11.6920
430,43000000,"-4,108","-3,774",-11.7420
431,43100000,"-4,133","-3,797",-11.8110
432,43200000,"-4,160","-3,820",-11.8820
433,43300000,"-4,176","-3,835",-11.9220
434,43400000,"-4,188","-3,847",-11.9570
435,43500000,"-4,205","-3,862",-12.0020
436,43600000,"-4,217","-3,873",-12.0350
437,43700000,"-4,234","-3,889",-12.0820
438,43800000,"-4,260","-3,912",-12.1450
439,43900000,"-4,278","-3,928",-12.1900
440,44000000,"-4,284","-3,934",-12.2100
441,44100000,"-4,300","-3,949",-12.2530
442,44200000,"-4,314","-3,962",-12.2920
443,44300000,"-4,331","-3,977",-12.3370
444,44400000,"-4,346","-3,991",-12.3770
445,44500000,"-4,360","-4,004",-12.4130
446,44600000,"-4,381","-4,023",-12.4700
447,44700000,"-4,409","-4,047",-12.5430
448,44800000,"-4,425","-4,062",-12.5840
449,44900000,"-4,435","-4,071",-12.6090
450,45000000,"-4,448","-4,084",-12.6480
451,45100000,"-4,468","-4,101",-12.6990
452,45200000,"-4,486","-4,117",-12.7470
453,45300000,"-4,506","-4,135",-12.7990
454,45400000,"-4,520","-4,148",-12.8360
455,45500000,"-4,537","-4,163",-12.8790
456,45600000,"-4,553","-4,179",-12.9250
457,45700000,"-4,568","-4,191",-12.9620
458,45800000,"-4,581","-4,204",-12.9970
459,45900000,"-4,596","-4,217",-13.0360
460,46000000,"-4,613","-4,232",-13.0790
461,46100000,"-4,632","-4,249",-13.1310
462,46200000,"-4,645","-4,262",-13.1680
463,46300000,"-4,666","-4,280",-13.2220
464,46400000,"-4,682","-4,294",-13.2630
465,46500000,"-4,700","-4,311",-13.3140
466,46600000,"-4,717","-4,326",-13.3570
467,46700000,"-4,733","-4,340",-13.4000
468,46800000,"-4,747","-4,353",-13.4340
469,46900000,"-4,767","-4,370",-13.4870
470,47000000,"-4,790","-4,390",-13.5460
471,47100000,"-4,805","-4,404",-13.5850
472,47200000,"-4,823","-4,421",-13.6330
473,47300000,"-4,838","-4,434",-13.6730
474,47400000,"-4,853","-4,448",-13.7140
475,47500000,"-4,866","-4,459",-13.7480
476,47600000,"-4,882","-4,474",-13.7900
477,47700000,"-4,903","-4,493",-13.8430
478,47800000,"-4,923","-4,510",-13.8950
479,47900000,"-4,939","-4,524",-13.9370
480,48000000,"-4,954","-4,537",-13.9750
481,48100000,"-4,968","-4,550",-14.0090
482,48200000,"-4,985","-4,566",-14.0490
483,48300000,"-5,001","-4,580",-14.0910
484,48400000,"-5,017","-4,594",-14.1340
485,48500000,"-5,037","-4,611",-14.1860
486,48600000,"-5,055","-4,627",-14.2320
487,48700000,"-5,071","-4,641",-14.2720
488,48800000,"-5,087","-4,656",-14.3130
489,48900000,"-5,101","-4,668",-14.3490
490,49000000,"-5,116","-4,681",-14.3880
491,49100000,"-5,129","-4,693",-14.4250
492,49200000,"-5,148","-4,710",-14.4710
493,49300000,"-5,172","-4,730",-14.5280
494,49400000,"-5,191","-4,746",-14.5790
495,49500000,"-5,212","-4,765",-14.6350
496,49600000,"-5,230","-4,781",-14.6810
497,49700000,"-5,243","-4,793",-14.7140
498,49800000,"-5,257","-4,806",-14.7480
499,49900000,"-5,273","-4,820",-14.7910
500,50000000,"-5,296","-4,839",-14.8460
501,50100000,"-5,322","-4,861",-14.9110
502,50200000,"-5,339","-4,876",-14.9510
503,50300000,"-5,349","-4,886",-14.9780
504,50400000,"-5,365","-4,900",-15.0230
505,50500000,"-5,379","-4,912",-15.0590
506,50600000,"-5,398","-4,929",-15.1070
507,50700000,"-5,415","-4,943",-15.1490
508,50800000,"-5,430","-4,957",-15.1860
509,50900000,"-5,449","-4,973",-15.2340
510,51000000,"-5,466","-4,988",-15.2780
511,51100000,"-5,485","-5,004",-15.3260
512,51200000,"-5,504","-5,020",-15.3730
513,51300000,"-5,517","-5,032",-15.4060
514,51400000,"-5,536","-5,048",-15.4530
515,51500000,"-5,558","-5,067",-15.5090
516,51600000,"-5,582","-5,087",-15.5690
517,51700000,"-5,598","-5,101",-15.6100
518,51800000,"-5,610","-5,113",-15.6410
519,51900000,"-5,625","-5,125",-15.6780
520,52000000,"-5,643","-5,141",-15.7230
521,52100000,"-5,659","-5,155",-15.7640
522,52200000,"-5,674","-5,167",-15.7990
523,52300000,"-5,688","-5,180",-15.8360
524,52400000,"-5,708","-5,196",-15.8810
525,52500000,"-5,730","-5,214",-15.9340
526,52600000,"-5,747","-5,228",-15.9760
527,52700000,"-5,765","-5,244",-16.0240
528,52800000,"-5,783","-5,259",-16.0670
529,52900000,"-5,802","-5,276",-16.1150
530,53000000,"-5,818","-5,289",-16.1520
531,53100000,"-5,831","-5,301",-16.1870
532,53200000,"-5,854","-5,319",-16.2410
533,53300000,"-5,870","-5,333",-16.2810
534,53400000,"-5,885","-5,346",-16.3190
535,53500000,"-5,904","-5,362",-16.3640
536,53600000,"-5,920","-5,375",-16.4030
537,53700000,"-5,936","-5,389",-16.4450
538,53800000,"-5,953","-5,403",-16.4850
539,53900000,"-5,972","-5,419",-16.5340
540,54000000,"-5,999","-5,441",-16.5970
541,54100000,"-6,022","-5,460",-16.6520
542,54200000,"-6,039","-5,475",-16.6940
543,54300000,"-6,052","-5,487",-16.7270
544,54400000,"-6,067","-5,499",-16.7640
545,54500000,"-6,082","-5,512",-16.8000
546,54600000,"-6,100","-5,528",-16.8440
547,54700000,"-6,125","-5,548",-16.9060
548,54800000,"-6,148","-5,567",-16.9610
549,54900000,"-6,161","-5,578",-16.9930
550,55000000,"-6,173","-5,589",-17.0230
551,55100000,"-6,189","-5,602",-17.0630
552,55200000,"-6,203","-5,613",-17.0950
553,55300000,"-6,219","-5,627",-17.1360
554,55400000,"-6,236","-5,640",-17.1760
555,55500000,"-6,254","-5,655",-17.2200
556,55600000,"-6,276","-5,673",-17.2710
557,55700000,"-6,296","-5,689",-17.3180
558,55800000,"-6,318","-5,708",-17.3740
559,55900000,"-6,333","-5,720",-17.4110
560,56000000,"-6,347","-5,732",-17.4440
561,56100000,"-6,364","-5,746",-17.4850
562,56200000,"-6,385","-5,763",-17.5330
563,56300000,"-6,407","-5,781",-17.5860
564,56400000,"-6,433","-5,801",-17.6470
565,56500000,"-6,450","-5,816",-17.6890
566,56600000,"-6,457","-5,822",-17.7070
567,56700000,"-6,477","-5,839",-17.7530
568,56800000,"-6,488","-5,847",-17.7770
569,56900000,"-6,506","-5,862",-17.8190
570,57000000,"-6,526","-5,878",-17.8670
571,57100000,"-6,548","-5,896",-17.9180
572,57200000,"-6,571","-5,915",-17.9730
573,57300000,"-6,594","-5,933",-18.0270
574,57400000,"-6,609","-5,945",-18.0630
575,57500000,"-6,625","-5,959",-18.1030
576,57600000,"-6,645","-5,975",-18.1480
577,57700000,"-6,669","-5,994",-18.2040
578,57800000,"-6,685","-6,007",-18.2410
579,57900000,"-6,701","-6,020",-18.2810
580,58000000,"-6,724","-6,038",-18.3340
581,58100000,"-6,743","-6,054",-18.3780
582,58200000,"-6,755","-6,064",-18.4070
583,58300000,"-6,771","-6,077",-18.4460
584,58400000,"-6,785","-6,088",-18.4790
585,58500000,"-6,803","-6,102",-18.5190
586,58600000,"-6,820","-6,116",-18.5610
587,58700000,"-6,836","-6,129",-18.5970
588,58800000,"-6,859","-6,146",-18.6470
589,58900000,"-6,879","-6,162",-18.6920
590,59000000,"-6,896","-6,176",-18.7340
591,59100000,"-6,916","-6,192",-18.7800
592,59200000,"-6,929","-6,201",-18.8090
593,59300000,"-6,945","-6,215",-18.8480
594,59400000,"-6,968","-6,233",-18.9000
595,59500000,"-6,991","-6,251",-18.9530
596,59600000,"-7,015","-6,269",-19.0080
597,59700000,"-7,026","-6,279",-19.0370
598,59800000,"-7,044","-6,294",-19.0790
599,59900000,"-7,062","-6,307",-19.1180
600,60000000,"-7,078","-6,320",-19.1530
601,60100000,"-7,093","-6,332",-19.1880
602,60200000,"-7,107","-6,343",-19.2210
603,60300000,"-7,127","-6,358",-19.2670
604,60400000,"-7,152","-6,378",-19.3260
605,60500000,"-7,171","-6,393",-19.3690
606,60600000,"-7,192","-6,409",-19.4150
607,60700000,"-7,208","-6,422",-19.4540
608,60800000,"-7,225","-6,435",-19.4930
609,60900000,"-7,243","-6,449",-19.5330
610,61000000,"-7,262","-6,464",-19.5750
611,61100000,"-7,289","-6,485",-19.6340
612,61200000,"-7,306","-6,499",-19.6720
613,61300000,"-7,319","-6,509",-19.7030
614,61400000,"-7,332","-6,519",-19.7330
615,61500000,"-7,351","-6,534",-19.7750
616,61600000,"-7,371","-6,549",-19.8210
617,61700000,"-7,389","-6,563",-19.8600
618,61800000,"-7,410","-6,579",-19.9090
619,61900000,"-7,426","-6,592",-19.9480
620,62000000,"-7,446","-6,607",-19.9900
621,62100000,"-7,466","-6,623",-20.0350
622,62200000,"-7,489","-6,640",-20.0850
623,62300000,"-7,504","-6,652",-20.1180
624,62400000,"-7,520","-6,664",-20.1570
625,62500000,"-7,540","-6,680",-20.2020
626,62600000,"-7,568","-6,701",-20.2610
627,62700000,"-7,591","-6,719",-20.3130
628,62800000,"-7,602","-6,727",-20.3390
629,62900000,"-7,617","-6,739",-20.3710
630,63000000,"-7,632","-6,751",-20.4090
631,63100000,"-7,650","-6,764",-20.4470
632,63200000,"-7,668","-6,778",-20.4850
633,63300000,"-7,686","-6,792",-20.5240
634,63400000,"-7,709","-6,809",-20.5760
635,63500000,"-7,731","-6,825",-20.6250
636,63600000,"-7,749","-6,839",-20.6660
637,63700000,"-7,764","-6,851",-20.7010
638,63800000,"-7,781","-6,863",-20.7360
639,63900000,"-7,806","-6,883",-20.7930
640,64000000,"-7,830","-6,901",-20.8450
641,64100000,"-7,857","-6,921",-20.9060
642,64200000,"-7,879","-6,939",-20.9530
643,64300000,"-7,897","-6,952",-20.9930
644,64400000,"-7,914","-6,965",-21.0330
645,64500000,"-7,925","-6,974",-21.0570
646,64600000,"-7,937","-6,983",-21.0830
647,64700000,"-7,951","-6,994",-21.1150
648,64800000,"-7,969","-7,006",-21.1520
649,64900000,"-7,986","-7,019",-21.1900
650,65000000,"-8,010","-7,037",-21.2440
651,65100000,"-8,031","-7,052",-21.2880
652,65200000,"-8,050","-7,066",-21.3300
653,65300000,"-8,066","-7,078",-21.3640
654,65400000,"-8,088","-7,094",-21.4090
655,65500000,"-8,107","-7,109",-21.4510
656,65600000,"-8,121","-7,120",-21.4840
657,65700000,"-8,140","-7,134",-21.5220
658,65800000,"-8,171","-7,156",-21.5850
659,65900000,"-8,199","-7,177",-21.6460
660,66000000,"-8,211","-7,186",-21.6750
661,66100000,"-8,227","-7,198",-21.7090
662,66200000,"-8,240","-7,208",-21.7380
663,66300000,"-8,257","-7,221",-21.7740
664,66400000,"-8,275","-7,234",-21.8120
665,66500000,"-8,294","-7,248",-21.8550
666,66600000,"-8,319","-7,266",-21.9060
667,66700000,"-8,344","-7,284",-21.9570
668,66800000,"-8,361","-7,297",-21.9940
669,66900000,"-8,377","-7,309",-22.0300
670,67000000,"-8,389","-7,318",-22.0570
671,67100000,"-8,406","-7,330",-22.0930
672,67200000,"-8,429","-7,347",-22.1410
