Scan #,Time,Uniaxial Gage 1 on S1-Ch2 microstrain,Uniaxial Gage 2 on S1-Ch1 microstrain,Load on S1-Ch3 kN
71,7100000,-2,4,0.0030
72,7200000,-3,4,0.0020
73,7300000,-2,4,0.0040
74,7400000,-3,4,0.0030
75,7500000,-2,4,0.0040
76,7600000,-2,4,0.0040
77,7700000,-2,4,0.0030
78,7800000,-2,4,0.0030
79,7900000,-2,4,0.0040
80,8000000,-3,4,0.0030
81,8100000,-2,4,0.0030
82,8200000,-2,4,0.0030
83,8300000,-2,4,0.0030
84,8400000,-2,4,0.0030
85,8500000,-2,4,0.0040
86,8600000,-2,4,0.0030
87,8700000,-2,4,0.0030
88,8800000,-3,4,0.0020
89,8900000,-2,4,0.0040
90,9000000,-2,4,0.0040
91,9100000,-2,4,0.0040
92,9200000,-2,4,0.0030
93,9300000,-2,4,0.0040
94,9400000,-3,4,0.0020
95,9500000,-3,4,0.0030
96,9600000,-2,4,0.0040
97,9700000,-2,4,0.0040
98,9800000,-2,4,0.0030
99,9900000,-3,4,0.0020
100,10000000,-2,4,0.0040
101,10100000,-2,4,0.0030
102,10200000,-2,4,0.0030
103,10300000,-2,4,0.0050
104,10400000,-2,4,0.0040
105,10500000,-2,4,0.0040
106,10600000,-3,4,0.0020
107,10700000,-2,4,0.0050
108,10800000,-2,4,0.0050
109,10900000,-3,4,0.0010
110,11000000,-2,2,-0.0010
111,11100000,0,-1,0.0000
112,11200000,3,-4,-0.0010
113,11300000,6,-7,-0.0010
114,11400000,9,-10,-0.0010
115,11500000,11,-12,-0.0010
116,11600000,14,-15,-0.0010
117,11700000,16,-18,-0.0010
118,11800000,19,-21,-0.0010
119,11900000,22,-24,-0.0020
120,12000000,24,-27,-0.0020
121,12100000,27,-29,-0.0040
122,12200000,29,-32,-0.0070
123,12300000,30,-35,-0.0130
124,12400000,28,-38,-0.0190
125,12500000,21,-43,-0.0360
126,12600000,10,-52,-0.0660
127,12700000,-5,-64,-0.1050
128,12800000,-17,-74,-0.1390
129,12900000,-29,-85,-0.1730
130,13000000,-42,-95,-0.2050
131,13100000,-53,-105,-0.2360
132,13200000,-64,-115,-0.2670
133,13300000,-74,-124,-0.2970
134,13400000,-85,-134,-0.3260
135,13500000,-99,-146,-0.3640
136,13600000,-114,-160,-0.4060
137,13700000,-129,-174,-0.4480
138,13800000,-146,-189,-0.4980
139,13900000,-161,-203,-0.5400
140,14000000,-172,-214,-0.5720
141,14100000,-186,-227,-0.6120
142,14200000,-199,-240,-0.6510
143,14300000,-213,-253,-0.6880
144,14400000,-228,-267,-0.7330
145,14500000,-245,-284,-0.7840
146,14600000,-260,-298,-0.8250
147,14700000,-274,-312,-0.8660
148,14800000,-289,-328,-0.9100
149,14900000,-303,-342,-0.9500
150,15000000,-317,-357,-0.9940
151,15100000,-333,-373,-1.0420
152,15200000,-349,-389,-1.0910
153,15300000,-364,-405,-1.1360
154,15400000,-384,-427,-1.1970
155,15500000,-399,-444,-1.2460
156,15600000,-411,-458,-1.2850
157,15700000,-425,-472,-1.3270
158,15800000,-440,-488,-1.3730
159,15900000,-451,-501,-1.4090
160,16000000,-464,-513,-1.4460
161,16100000,-479,-529,-1.4940
162,16200000,-498,-550,-1.5530
163,16300000,-514,-567,-1.6020
164,16400000,-527,-581,-1.6410
165,16500000,-539,-594,-1.6810
166,16600000,-549,-604,-1.7110
167,16700000,-564,-620,-1.7580
168,16800000,-579,-636,-1.8030
169,16900000,-594,-653,-1.8510
170,17000000,-612,-672,-1.9090
171,17100000,-632,-693,-1.9700
172,17200000,-647,-710,-2.0200
173,17300000,-659,-723,-2.0570
174,17400000,-671,-735,-2.0920
175,17500000,-682,-747,-2.1280
176,17600000,-699,-764,-2.1810
177,17700000,-713,-779,-2.2260
178,17800000,-727,-793,-2.2660
179,17900000,-742,-810,-2.3120
180,18000000,-757,-825,-2.3580
181,18100000,-779,-847,-2.4270
182,18200000,-801,-870,-2.4930
183,18300000,-811,-880,-2.5230
184,18400000,-825,-895,-2.5660
185,18500000,-838,-908,-2.6070
186,18600000,-854,-925,-2.6560
187,18700000,-871,-942,-2.7060
188,18800000,-888,-959,-2.7560
189,18900000,-907,-980,-2.8140
190,19000000,-925,-998,-2.8700
191,19100000,-932,"-1,005",-2.8910
192,19200000,-943,"-1,015",-2.9210
193,19300000,-956,"-1,027",-2.9600
194,19400000,-971,"-1,043",-3.0060
195,19500000,-990,"-1,062",-3.0640
196,19600000,"-1,005","-1,077",-3.1100
197,19700000,"-1,022","-1,095",-3.1610
198,19800000,"-1,037","-1,109",-3.2050
199,19900000,"-1,047","-1,120",-3.2360
200,20000000,"-1,059","-1,132",-3.2720
201,20100000,"-1,071","-1,142",-3.3080
202,20200000,"-1,085","-1,156",-3.3470
203,20300000,"-1,101","-1,172",-3.3970
204,20400000,"-1,118","-1,189",-3.4470
205,20500000,"-1,134","-1,205",-3.4940
206,20600000,"-1,151","-1,222",-3.5460
207,20700000,"-1,164","-1,234",-3.5850
208,20800000,"-1,175","-1,246",-3.6170
209,20900000,"-1,187","-1,257",-3.6520
210,21000000,"-1,200","-1,270",-3.6900
211,21100000,"-1,215","-1,284",-3.7310
212,21200000,"-1,232","-1,300",-3.7810
213,21300000,"-1,247","-1,316",-3.8270
214,21400000,"-1,261","-1,330",-3.8700
215,21500000,"-1,274","-1,342",-3.9100
216,21600000,"-1,287","-1,355",-3.9470
217,21700000,"-1,301","-1,369",-3.9880
218,21800000,"-1,317","-1,384",-4.0360
219,21900000,"-1,332","-1,399",-4.0800
220,22000000,"-1,350","-1,417",-4.1330
221,22100000,"-1,366","-1,433",-4.1810
222,22200000,"-1,378","-1,444",-4.2160
223,22300000,"-1,389","-1,455",-4.2490
224,22400000,"-1,401","-1,466",-4.2850
225,22500000,"-1,415","-1,480",-4.3260
226,22600000,"-1,430","-1,494",-4.3700
227,22700000,"-1,441","-1,506",-4.4040
228,22800000,"-1,454","-1,517",-4.4380
229,22900000,"-1,469","-1,532",-4.4830
230,23000000,"-1,483","-1,546",-4.5270
231,23100000,"-1,503","-1,566",-4.5850
232,23200000,"-1,520","-1,582",-4.6330
233,23300000,"-1,533","-1,595",-4.6690
234,23400000,"-1,546","-1,607",-4.7070
235,23500000,"-1,556","-1,617",-4.7390
236,23600000,"-1,569","-1,630",-4.7770
237,23700000,"-1,582","-1,643",-4.8150
238,23800000,"-1,601","-1,662",-4.8700
239,23900000,"-1,621","-1,681",-4.9280
240,24000000,"-1,634","-1,695",-4.9710
241,24100000,"-1,647","-1,706",-5.0070
242,24200000,"-1,660","-1,719",-5.0430
243,24300000,"-1,674","-1,732",-5.0830
244,24400000,"-1,686","-1,744",-5.1170
245,24500000,"-1,701","-1,759",-5.1620
246,24600000,"-1,717","-1,775",-5.2110
247,24700000,"-1,731","-1,788",-5.2490
248,24800000,"-1,744","-1,802",-5.2900
249,24900000,"-1,760","-1,816",-5.3340
250,25000000,"-1,780","-1,837",-5.3930
251,25100000,"-1,796","-1,853",-5.4420
252,25200000,"-1,808","-1,864",-5.4750
253,25300000,"-1,826","-1,881",-5.5250
254,25400000,"-1,844","-1,898",-5.5730
255,25500000,"-1,853","-1,907",-5.6040
256,25600000,"-1,867","-1,920",-5.6440
257,25700000,"-1,885","-1,938",-5.6980
258,25800000,"-1,900","-1,953",-5.7410
259,25900000,"-1,911","-1,964",-5.7760
260,26000000,"-1,923","-1,974",-5.8070
261,26100000,"-1,934","-1,985",-5.8380
262,26200000,"-1,948","-1,998",-5.8780
263,26300000,"-1,966","-2,017",-5.9340
264,26400000,"-1,978","-2,029",-5.9670
265,26500000,"-2,002","-2,052",-6.0340
266,26600000,"-2,021","-2,071",-6.0930
267,26700000,"-2,032","-2,082",-6.1240
268,26800000,"-2,045","-2,094",-6.1630
269,26900000,"-2,059","-2,108",-6.2030
270,27000000,"-2,070","-2,118",-6.2350
271,27100000,"-2,086","-2,133",-6.2800
272,27200000,"-2,099","-2,146",-6.3170
273,27300000,"-2,118","-2,165",-6.3720
274,27400000,"-2,141","-2,189",-6.4400
275,27500000,"-2,154","-2,200",-6.4760
276,27600000,"-2,170","-2,216",-6.5210
277,27700000,"-2,183","-2,228",-6.5550
278,27800000,"-2,195","-2,238",-6.5880
279,27900000,"-2,207","-2,250",-6.6230
280,28000000,"-2,220","-2,263",-6.6620
281,28100000,"-2,237","-2,280",-6.7100
282,28200000,"-2,258","-2,301",-6.7710
283,28300000,"-2,275","-2,318",-6.8180
284,28400000,"-2,289","-2,331",-6.8600
285,28500000,"-2,302","-2,343",-6.8950
286,28600000,"-2,313","-2,353",-6.9250
287,28700000,"-2,327","-2,367",-6.9670
288,28800000,"-2,342","-2,381",-7.0070
289,28900000,"-2,358","-2,398",-7.0560
290,29000000,"-2,377","-2,416",-7.1120
291,29100000,"-2,393","-2,432",-7.1580
292,29200000,"-2,406","-2,444",-7.1950
293,29300000,"-2,422","-2,460",-7.2380
294,29400000,"-2,442","-2,480",-7.2960
295,29500000,"-2,458","-2,495",-7.3430
296,29600000,"-2,470","-2,506",-7.3730
297,29700000,"-2,483","-2,519",-7.4100
298,29800000,"-2,497","-2,533",-7.4490
299,29900000,"-2,515","-2,549",-7.4990
300,30000000,"-2,539","-2,574",-7.5700
301,30100000,"-2,556","-2,591",-7.6200
302,30200000,"-2,566","-2,600",-7.6470
303,30300000,"-2,578","-2,611",-7.6790
304,30400000,"-2,594","-2,627",-7.7250
305,30500000,"-2,607","-2,639",-7.7640
306,30600000,"-2,620","-2,652",-7.8000
307,30700000,"-2,634","-2,665",-7.8390
308,30800000,"-2,656","-2,687",-7.9000
309,30900000,"-2,682","-2,713",-7.9750
310,31000000,"-2,692","-2,722",-8.0050
311,31100000,"-2,704","-2,734",-8.0390
312,31200000,"-2,718","-2,747",-8.0770
313,31300000,"-2,731","-2,759",-8.1120
314,31400000,"-2,747","-2,776",-8.1610
315,31500000,"-2,761","-2,788",-8.1970
316,31600000,"-2,781","-2,809",-8.2570
317,31700000,"-2,801","-2,829",-8.3130
318,31800000,"-2,817","-2,844",-8.3580
319,31900000,"-2,831","-2,858",-8.3970
320,32000000,"-2,846","-2,872",-8.4360
321,32100000,"-2,863","-2,888",-8.4840
322,32200000,"-2,877","-2,903",-8.5260
323,32300000,"-2,889","-2,913",-8.5560
324,32400000,"-2,906","-2,930",-8.6060
325,32500000,"-2,925","-2,948",-8.6580
326,32600000,"-2,939","-2,963",-8.7000
327,32700000,"-2,957","-2,981",-8.7500
328,32800000,"-2,972","-2,995",-8.7900
329,32900000,"-2,985","-3,007",-8.8290
330,33000000,"-2,999","-3,021",-8.8680
331,33100000,"-3,013","-3,034",-8.9060
332,33200000,"-3,028","-3,049",-8.9490
333,33300000,"-3,047","-3,068",-9.0020
334,33400000,"-3,066","-3,086",-9.0560
335,33500000,"-3,084","-3,104",-9.1050
336,33600000,"-3,097","-3,117",-9.1430
337,33700000,"-3,110","-3,129",-9.1790
338,33800000,"-3,123","-3,141",-9.2130
339,33900000,"-3,138","-3,156",-9.2540
340,34000000,"-3,155","-3,173",-9.3040
341,34100000,"-3,173","-3,190",-9.3520
342,34200000,"-3,190","-3,207",-9.4020
343,34300000,"-3,210","-3,227",-9.4590
344,34400000,"-3,227","-3,244",-9.5090
345,34500000,"-3,242","-3,258",-9.5500
346,34600000,"-3,256","-3,272",-9.5880
347,34700000,"-3,270","-3,285",-9.6270
348,34800000,"-3,284","-3,299",-9.6670
349,34900000,"-3,299","-3,314",-9.7100
350,35000000,"-3,311","-3,324",-9.7410
351,35100000,"-3,327","-3,340",-9.7860
352,35200000,"-3,345","-3,358",-9.8360
353,35300000,"-3,360","-3,374",-9.8820
354,35400000,"-3,374","-3,387",-9.9200
355,35500000,"-3,390","-3,402",-9.9640
356,35600000,"-3,409","-3,421",-10.0180
357,35700000,"-3,437","-3,450",-10.0970
358,35800000,"-3,452","-3,464",-10.1390
359,35900000,"-3,470","-3,481",-10.1860
360,36000000,"-3,483","-3,494",-10.2250
361,36100000,"-3,496","-3,506",-10.2580
362,36200000,"-3,510","-3,519",-10.2940
363,36300000,"-3,527","-3,535",-10.3380
364,36400000,"-3,546","-3,555",-10.3940
365,36500000,"-3,561","-3,569",-10.4350
366,36600000,"-3,573","-3,580",-10.4690
367,36700000,"-3,587","-3,594",-10.5070
368,36800000,"-3,607","-3,614",-10.5620
369,36900000,"-3,628","-3,635",-10.6230
370,37000000,"-3,638","-3,645",-10.6510
371,37100000,"-3,656","-3,662",-10.6990
372,37200000,"-3,676","-3,683",-10.7560
373,37300000,"-3,691","-3,698",-10.7980
374,37400000,"-3,706","-3,711",-10.8380
375,37500000,"-3,719","-3,723",-10.8720
376,37600000,"-3,736","-3,741",-10.9220
377,37700000,"-3,757","-3,761",-10.9790
378,37800000,"-3,776","-3,780",-11.0320
379,37900000,"-3,794","-3,798",-11.0820
380,38000000,"-3,806","-3,809",-11.1130
381,38100000,"-3,820","-3,822",-11.1520
382,38200000,"-3,837","-3,840",-11.1990
383,38300000,"-3,852","-3,854",-11.2370
384,38400000,"-3,864","-3,865",-11.2720
385,38500000,"-3,878","-3,878",-11.3080
386,38600000,"-3,898","-3,899",-11.3640
387,38700000,"-3,921","-3,922",-11.4280
388,38800000,"-3,939","-3,940",-11.4770
389,38900000,"-3,952","-3,952",-11.5140
390,39000000,"-3,967","-3,967",-11.5550
391,39100000,"-3,983","-3,982",-11.6000
392,39200000,"-3,998","-3,998",-11.6430
393,39300000,"-4,011","-4,010",-11.6780
394,39400000,"-4,032","-4,031",-11.7330
395,39500000,"-4,051","-4,050",-11.7880
396,39600000,"-4,065","-4,064",-11.8260
397,39700000,"-4,078","-4,076",-11.8640
398,39800000,"-4,095","-4,092",-11.9080
399,39900000,"-4,110","-4,108",-11.9500
400,40000000,"-4,124","-4,121",-11.9870
401,40100000,"-4,137","-4,133",-12.0220
402,40200000,"-4,154","-4,151",-12.0700
403,40300000,"-4,180","-4,177",-12.1380
404,40400000,"-4,203","-4,200",-12.1990
405,40500000,"-4,213","-4,210",-12.2300
406,40600000,"-4,228","-4,224",-12.2700
407,40700000,"-4,244","-4,239",-12.3120
408,40800000,"-4,257","-4,251",-12.3480
409,40900000,"-4,273","-4,268",-12.3910
410,41000000,"-4,291","-4,285",-12.4390
411,41100000,"-4,310","-4,304",-12.4930
412,41200000,"-4,329","-4,325",-12.5470
413,41300000,"-4,345","-4,339",-12.5870
414,41400000,"-4,356","-4,350",-12.6160
415,41500000,"-4,374","-4,368",-12.6660
416,41600000,"-4,387","-4,380",-12.7030
417,41700000,"-4,401","-4,394",-12.7400
418,41800000,"-4,415","-4,409",-12.7800
419,41900000,"-4,431","-4,423",-12.8210
420,42000000,"-4,454","-4,447",-12.8830
421,42100000,"-4,474","-4,467",-12.9380
422,42200000,"-4,488","-4,481",-12.9770
423,42300000,"-4,502","-4,494",-13.0120
424,42400000,"-4,519","-4,512",-13.0600
425,42500000,"-4,532","-4,524",-13.0940
426,42600000,"-4,550","-4,542",-13.1450
427,42700000,"-4,574","-4,567",-13.2110
428,42800000,"-4,592","-4,584",-13.2600
429,42900000,"-4,606","-4,599",-13.3030
430,43000000,"-4,621","-4,613",-13.3420
431,43100000,"-4,633","-4,625",-13.3720
432,43200000,"-4,649","-4,640",-13.4150
433,43300000,"-4,663","-4,655",-13.4560
434,43400000,"-4,684","-4,676",-13.5110
435,43500000,"-4,704","-4,696",-13.5650
436,43600000,"-4,719","-4,710",-13.6040
437,43700000,"-4,736","-4,728",-13.6530
438,43800000,"-4,753","-4,745",-13.7010
439,43900000,"-4,769","-4,761",-13.7470
440,44000000,"-4,787","-4,779",-13.7930
441,44100000,"-4,806","-4,798",-13.8430
442,44200000,"-4,823","-4,815",-13.8890
443,44300000,"-4,837","-4,829",-13.9290
444,44400000,"-4,847","-4,839",-13.9570
445,44500000,"-4,864","-4,855",-13.9980
446,44600000,"-4,887","-4,879",-14.0570
447,44700000,"-4,901","-4,892",-14.0950
448,44800000,"-4,912","-4,903",-14.1250
449,44900000,"-4,927","-4,919",-14.1680
450,45000000,"-4,943","-4,935",-14.2120
451,45100000,"-4,960","-4,953",-14.2560
452,45200000,"-4,977","-4,969",-14.3000
453,45300000,"-4,990","-4,983",-14.3370
454,45400000,"-5,002","-4,995",-14.3710
455,45500000,"-5,024","-5,016",-14.4290
456,45600000,"-5,046","-5,039",-14.4850
457,45700000,"-5,063","-5,056",-14.5320
458,45800000,"-5,083","-5,077",-14.5900
459,45900000,"-5,100","-5,094",-14.6360
460,46000000,"-5,113","-5,107",-14.6710
461,46100000,"-5,127","-5,120",-14.7060
462,46200000,"-5,145","-5,139",-14.7520
463,46300000,"-5,162","-5,155",-14.7990
464,46400000,"-5,175","-5,169",-14.8370
465,46500000,"-5,193","-5,187",-14.8810
466,46600000,"-5,209","-5,204",-14.9260
467,46700000,"-5,225","-5,219",-14.9640
468,46800000,"-5,239","-5,234",-15.0050
469,46900000,"-5,256","-5,251",-15.0520
470,47000000,"-5,272","-5,267",-15.0960
471,47100000,"-5,289","-5,285",-15.1410
472,47200000,"-5,308","-5,304",-15.1910
473,47300000,"-5,327","-5,324",-15.2430
474,47400000,"-5,343","-5,340",-15.2880
475,47500000,"-5,356","-5,353",-15.3220
476,47600000,"-5,371","-5,369",-15.3630
477,47700000,"-5,384","-5,380",-15.3930
478,47800000,"-5,399","-5,397",-15.4360
479,47900000,"-5,413","-5,411",-15.4730
480,48000000,"-5,435","-5,433",-15.5320
481,48100000,"-5,454","-5,453",-15.5840
482,48200000,"-5,470","-5,470",-15.6280
483,48300000,"-5,487","-5,486",-15.6710
484,48400000,"-5,505","-5,505",-15.7210
485,48500000,"-5,520","-5,521",-15.7630
486,48600000,"-5,536","-5,537",-15.8040
487,48700000,"-5,550","-5,551",-15.8400
488,48800000,"-5,564","-5,565",-15.8780
489,48900000,"-5,585","-5,586",-15.9300
490,49000000,"-5,611","-5,614",-16.0020
491,49100000,"-5,624","-5,628",-16.0380
492,49200000,"-5,635","-5,638",-16.0680
493,49300000,"-5,653","-5,657",-16.1150
494,49400000,"-5,670","-5,674",-16.1580
495,49500000,"-5,682","-5,686",-16.1900
496,49600000,"-5,702","-5,707",-16.2420
497,49700000,"-5,729","-5,736",-16.3160
498,49800000,"-5,744","-5,751",-16.3570
499,49900000,"-5,754","-5,761",-16.3830
500,50000000,"-5,767","-5,774",-16.4170
501,50100000,"-5,784","-5,791",-16.4630
502,50200000,"-5,799","-5,807",-16.5040
503,50300000,"-5,818","-5,827",-16.5550
504,50400000,"-5,835","-5,844",-16.5980
505,50500000,"-5,858","-5,869",-16.6590
506,50600000,"-5,875","-5,887",-16.7080
507,50700000,"-5,886","-5,897",-16.7340
508,50800000,"-5,902","-5,914",-16.7770
509,50900000,"-5,916","-5,928",-16.8110
510,51000000,"-5,932","-5,944",-16.8540
511,51100000,"-5,949","-5,962",-16.9010
512,51200000,"-5,963","-5,978",-16.9410
513,51300000,"-5,976","-5,991",-16.9750
514,51400000,"-5,999","-6,015",-17.0360
515,51500000,"-6,023","-6,040",-17.0980
516,51600000,"-6,037","-6,055",-17.1380
517,51700000,"-6,049","-6,067",-17.1700
518,51800000,"-6,066","-6,084",-17.2150
519,51900000,"-6,081","-6,100",-17.2540
520,52000000,"-6,099","-6,120",-17.3020
521,52100000,"-6,115","-6,137",-17.3460
522,52200000,"-6,129","-6,151",-17.3840
523,52300000,"-6,143","-6,165",-17.4210
524,52400000,"-6,162","-6,184",-17.4690
525,52500000,"-6,184","-6,208",-17.5280
526,52600000,"-6,198","-6,222",-17.5620
527,52700000,"-6,211","-6,236",-17.5990
528,52800000,"-6,230","-6,256",-17.6500
529,52900000,"-6,249","-6,276",-17.6990
530,53000000,"-6,264","-6,292",-17.7390
531,53100000,"-6,280","-6,309",-17.7790
532,53200000,"-6,298","-6,328",-17.8260
533,53300000,"-6,314","-6,344",-17.8680
534,53400000,"-6,329","-6,360",-17.9080
535,53500000,"-6,346","-6,378",-17.9530
536,53600000,"-6,362","-6,395",-17.9960
537,53700000,"-6,380","-6,413",-18.0410
538,53800000,"-6,392","-6,427",-18.0750
539,53900000,"-6,405","-6,440",-18.1110
540,54000000,"-6,425","-6,461",-18.1610
541,54100000,"-6,446","-6,484",-18.2170
542,54200000,"-6,460","-6,498",-18.2530
543,54300000,"-6,472","-6,511",-18.2850
544,54400000,"-6,488","-6,528",-18.3290
545,54500000,"-6,505","-6,546",-18.3720
546,54600000,"-6,522","-6,564",-18.4180
547,54700000,"-6,540","-6,583",-18.4640
548,54800000,"-6,554","-6,598",-18.5010
549,54900000,"-6,574","-6,618",-18.5530
550,55000000,"-6,593","-6,640",-18.6040
551,55100000,"-6,611","-6,658",-18.6500
552,55200000,"-6,634","-6,682",-18.7070
553,55300000,"-6,648","-6,698",-18.7450
554,55400000,"-6,660","-6,710",-18.7770
555,55500000,"-6,673","-6,723",-18.8120
556,55600000,"-6,684","-6,735",-18.8420
557,55700000,"-6,699","-6,751",-18.8790
558,55800000,"-6,716","-6,767",-18.9210
559,55900000,"-6,736","-6,788",-18.9710
560,56000000,"-6,754","-6,808",-19.0220
561,56100000,"-6,776","-6,831",-19.0770
562,56200000,"-6,791","-6,848",-19.1200
563,56300000,"-6,804","-6,861",-19.1530
564,56400000,"-6,820","-6,878",-19.1910
565,56500000,"-6,838","-6,897",-19.2390
566,56600000,"-6,864","-6,924",-19.3060
567,56700000,"-6,884","-6,946",-19.3600
568,56800000,"-6,895","-6,958",-19.3900
569,56900000,"-6,910","-6,974",-19.4280
570,57000000,"-6,927","-6,992",-19.4720
571,57100000,"-6,939","-7,005",-19.5060
572,57200000,"-6,954","-7,021",-19.5440
573,57300000,"-6,967","-7,035",-19.5780
574,57400000,"-6,982","-7,051",-19.6140
575,57500000,"-7,002","-7,073",-19.6650
576,57600000,"-7,025","-7,097",-19.7240
577,57700000,"-7,040","-7,113",-19.7630
578,57800000,"-7,052","-7,126",-19.7930
579,57900000,"-7,072","-7,148",-19.8470
580,58000000,"-7,084","-7,162",-19.8780
581,58100000,"-7,100","-7,177",-19.9180
582,58200000,"-7,111","-7,190",-19.9520
583,58300000,"-7,132","-7,213",-20.0050
584,58400000,"-7,153","-7,236",-20.0590
585,58500000,"-7,172","-7,255",-20.1030
586,58600000,"-7,187","-7,273",-20.1460
587,58700000,"-7,200","-7,286",-20.1800
588,58800000,"-7,215","-7,302",-20.2200
589,58900000,"-7,232","-7,320",-20.2600
590,59000000,"-7,243","-7,333",-20.2910
591,59100000,"-7,257","-7,348",-20.3270
592,59200000,"-7,276","-7,369",-20.3760
593,59300000,"-7,300","-7,395",-20.4370
594,59400000,"-7,311","-7,408",-20.4680
595,59500000,"-7,332","-7,429",-20.5190
596,59600000,"-7,346","-7,445",-20.5540
597,59700000,"-7,361","-7,462",-20.5950
598,59800000,"-7,379","-7,481",-20.6420
599,59900000,"-7,393","-7,496",-20.6780
600,60000000,"-7,411","-7,516",-20.7260
601,60100000,"-7,434","-7,540",-20.7850
602,60200000,"-7,447","-7,555",-20.8210
603,60300000,"-7,456","-7,565",-20.8430
604,60400000,"-7,474","-7,584",-20.8890
605,60500000,"-7,489","-7,601",-20.9280
606,60600000,"-7,500","-7,613",-20.9570
607,60700000,"-7,519","-7,633",-21.0040
608,60800000,"-7,534","-7,650",-21.0450
609,60900000,"-7,555","-7,673",-21.0970
610,61000000,"-7,579","-7,699",-21.1600
611,61100000,"-7,590","-7,712",-21.1900
612,61200000,"-7,599","-7,723",-21.2160
613,61300000,"-7,613","-7,737",-21.2520
614,61400000,"-7,634","-7,760",-21.3020
615,61500000,"-7,656","-7,784",-21.3590
616,61600000,"-7,671","-7,801",-21.4000
617,61700000,"-7,689","-7,820",-21.4420
618,61800000,"-7,709","-7,842",-21.4940
619,61900000,"-7,723","-7,857",-21.5270
620,62000000,"-7,737","-7,873",-21.5620
621,62100000,"-7,752","-7,890",-21.6010
622,62200000,"-7,764","-7,903",-21.6340
623,62300000,"-7,788","-7,929",-21.6940
624,62400000,"-7,805","-7,949",-21.7390
625,62500000,"-7,816","-7,960",-21.7660
626,62600000,"-7,827","-7,972",-21.7940
627,62700000,"-7,843","-7,991",-21.8360
628,62800000,"-7,863","-8,013",-21.8880
629,62900000,"-7,885","-8,037",-21.9410
630,63000000,"-7,907","-8,061",-21.9960
631,63100000,"-7,926","-8,082",-22.0450
632,63200000,"-7,940","-8,098",-22.0830
633,63300000,"-7,953","-8,112",-22.1160
634,63400000,"-7,972","-8,133",-22.1640
635,63500000,"-7,988","-8,150",-22.2050
636,63600000,"-7,998","-8,163",-22.2320
637,63700000,"-8,011","-8,177",-22.2620
638,63800000,"-8,026","-8,193",-22.3020
639,63900000,"-8,043","-8,213",-22.3450
640,64000000,"-8,061","-8,233",-22.3900
641,64100000,"-8,078","-8,252",-22.4320
642,64200000,"-8,091","-8,266",-22.4630
643,64300000,"-8,107","-8,285",-22.5070
644,64400000,"-8,126","-8,306",-22.5540
645,64500000,"-8,141","-8,322",-22.5920
646,64600000,"-8,158","-8,342",-22.6380
647,64700000,"-8,179","-8,364",-22.6890
648,64800000,"-8,197","-8,385",-22.7350
649,64900000,"-8,208","-8,399",-22.7660
650,65000000,"-8,221","-8,413",-22.7980
651,65100000,"-8,237","-8,430",-22.8360
652,65200000,"-8,253","-8,448",-22.8770
653,65300000,"-8,271","-8,468",-22.9220
654,65400000,"-8,291","-8,491",-22.9750
655,65500000,"-8,307","-8,510",-23.0160
656,65600000,"-8,323","-8,527",-23.0560
657,65700000,"-8,339","-8,546",-23.0970
658,65800000,"-8,353","-8,562",-23.1340
659,65900000,"-8,366","-8,576",-23.1680
660,66000000,"-8,379","-8,591",-23.1980
661,66100000,"-8,396","-8,610",-23.2400
