Scan #,Time,Uniaxial Gage 1 on S1-Ch2 microstrain,Uniaxial Gage 2 on S1-Ch1 microstrain,Load on S1-Ch3 kN
670,67000000,"-8,670","-8,639",-23.9100
671,67100000,"-8,683","-8,654",-23.9430
672,67200000,"-8,704","-8,675",-23.9940
673,67300000,"-8,731","-8,703",-24.0580
674,67400000,"-8,753","-8,727",-24.1130
675,67500000,"-8,761","-8,735",-24.1330
676,67600000,"-8,775","-8,750",-24.1660
677,67700000,"-8,792","-8,769",-24.2100
678,67800000,"-8,807","-8,785",-24.2460
679,67900000,"-8,822","-8,801",-24.2830
680,68000000,"-8,832","-8,812",-24.3060
681,68100000,"-8,851","-8,831",-24.3530
682,68200000,"-8,874","-8,856",-24.4100
683,68300000,"-8,901","-8,884",-24.4740
684,68400000,"-8,919","-8,903",-24.5200
685,68500000,"-8,933","-8,919",-24.5570
686,68600000,"-8,944","-8,930",-24.5820
687,68700000,"-8,961","-8,949",-24.6230
688,68800000,"-8,977","-8,966",-24.6630
689,68900000,"-8,997","-8,987",-24.7110
690,69000000,"-9,024","-9,015",-24.7730
691,69100000,"-9,037","-9,030",-24.8080
692,69200000,"-9,049","-9,043",-24.8380
693,69300000,"-9,062","-9,057",-24.8700
694,69400000,"-9,078","-9,074",-24.9090
695,69500000,"-9,091","-9,089",-24.9410
696,69600000,"-9,108","-9,107",-24.9850
697,69700000,"-9,125","-9,124",-25.0220
698,69800000,"-9,153","-9,154",-25.0870
699,69900000,"-9,175","-9,178",-25.1420
700,70000000,"-9,188","-9,192",-25.1730
701,70100000,"-9,201","-9,206",-25.2060
702,70200000,"-9,213","-9,220",-25.2350
703,70300000,"-9,234","-9,242",-25.2810
704,70400000,"-9,255","-9,265",-25.3320
705,70500000,"-9,272","-9,283",-25.3740
706,70600000,"-9,285","-9,298",-25.4070
707,70700000,"-9,306","-9,320",-25.4570
708,70800000,"-9,330","-9,345",-25.5110
709,70900000,"-9,341","-9,358",-25.5390
710,71000000,"-9,356","-9,374",-25.5760
711,71100000,"-9,370","-9,390",-25.6120
712,71200000,"-9,383","-9,404",-25.6420
713,71300000,"-9,406","-9,429",-25.6970
714,71400000,"-9,421","-9,445",-25.7320
715,71500000,"-9,431","-9,458",-25.7590
716,71600000,"-9,446","-9,474",-25.7940
717,71700000,"-9,461","-9,490",-25.8320
718,71800000,"-9,476","-9,508",-25.8700
719,71900000,"-9,492","-9,525",-25.9080
720,72000000,"-9,510","-9,545",-25.9500
721,72100000,"-9,534","-9,572",-26.0070
722,72200000,"-9,555","-9,594",-26.0560
723,72300000,"-9,570","-9,611",-26.0930
724,72400000,"-9,593","-9,636",-26.1470
725,72500000,"-9,608","-9,652",-26.1820
726,72600000,"-9,618","-9,664",-26.2070
727,72700000,"-9,631","-9,678",-26.2390
728,72800000,"-9,647","-9,697",-26.2770
729,72900000,"-9,669","-9,720",-26.3280
730,73000000,"-9,688","-9,741",-26.3760
731,73100000,"-9,699","-9,755",-26.4040
732,73200000,"-9,714","-9,771",-26.4380
733,73300000,"-9,732","-9,790",-26.4800
734,73400000,"-9,753","-9,814",-26.5310
735,73500000,"-9,771","-9,834",-26.5750
736,73600000,"-9,788","-9,853",-26.6160
737,73700000,"-9,808","-9,875",-26.6610
738,73800000,"-9,823","-9,892",-26.6970
739,73900000,"-9,834","-9,905",-26.7270
740,74000000,"-9,851","-9,923",-26.7660
741,74100000,"-9,866","-9,941",-26.8050
742,74200000,"-9,881","-9,958",-26.8410
743,74300000,"-9,897","-9,977",-26.8790
744,74400000,"-9,914","-9,995",-26.9170
745,74500000,"-9,931","-10,014",-26.9570
746,74600000,"-9,950","-10,035",-27.0030
747,74700000,"-9,968","-10,055",-27.0460
748,74800000,"-9,984","-10,074",-27.0850
749,74900000,"-9,995","-10,088",-27.1120
750,75000000,"-10,008","-10,102",-27.1400
751,75100000,"-10,022","-10,119",-27.1740
752,75200000,"-10,050","-10,149",-27.2380
753,75300000,"-10,083","-10,184",-27.3130
754,75400000,"-10,099","-10,203",-27.3510
755,75500000,"-10,111","-10,217",-27.3810
756,75600000,"-10,123","-10,232",-27.4130
757,75700000,"-10,137","-10,248",-27.4480
758,75800000,"-10,150","-10,263",-27.4770
759,75900000,"-10,168","-10,284",-27.5200
760,76000000,"-10,190","-10,308",-27.5690
761,76100000,"-10,206","-10,327",-27.6070
762,76200000,"-10,219","-10,344",-27.6420
763,76300000,"-10,232","-10,359",-27.6720
764,76400000,"-10,247","-10,376",-27.7080
765,76500000,"-10,262","-10,393",-27.7440
766,76600000,"-10,277","-10,411",-27.7810
767,76700000,"-10,304","-10,441",-27.8400
768,76800000,"-10,335","-10,476",-27.9140
769,76900000,"-10,342","-10,485",-27.9330
770,77000000,"-10,352","-10,498",-27.9580
771,77100000,"-10,365","-10,514",-27.9900
772,77200000,"-10,379","-10,530",-28.0220
773,77300000,"-10,392","-10,546",-28.0510
774,77400000,"-10,406","-10,563",-28.0900
775,77500000,"-10,419","-10,579",-28.1230
776,77600000,"-10,440","-10,602",-28.1690
777,77700000,"-10,467","-10,632",-28.2300
778,77800000,"-10,482","-10,650",-28.2670
779,77900000,"-10,493","-10,664",-28.2950
780,78000000,"-10,508","-10,683",-28.3320
781,78100000,"-10,522","-10,700",-28.3660
782,78200000,"-10,538","-10,718",-28.4010
783,78300000,"-10,549","-10,732",-28.4310
784,78400000,"-10,567","-10,754",-28.4730
785,78500000,"-10,590","-10,780",-28.5260
786,78600000,"-10,613","-10,805",-28.5770
787,78700000,"-10,629","-10,825",-28.6160
788,78800000,"-10,642","-10,840",-28.6470
789,78900000,"-10,658","-10,859",-28.6840
790,79000000,"-10,673","-10,877",-28.7220
791,79100000,"-10,688","-10,895",-28.7580
792,79200000,"-10,718","-10,928",-28.8230
793,79300000,"-10,737","-10,951",-28.8670
794,79400000,"-10,743","-10,960",-28.8860
795,79500000,"-10,756","-10,974",-28.9150
796,79600000,"-10,768","-10,990",-28.9450
797,79700000,"-10,783","-11,008",-28.9800
798,79800000,"-10,801","-11,029",-29.0170
799,79900000,"-10,822","-11,052",-29.0610
800,80000000,"-10,837","-11,070",-29.0990
801,80100000,"-10,853","-11,089",-29.1350
802,80200000,"-10,870","-11,109",-29.1760
803,80300000,"-10,889","-11,131",-29.2200
804,80400000,"-10,901","-11,146",-29.2480
805,80500000,"-10,912","-11,160",-29.2730
806,80600000,"-10,928","-11,179",-29.3120
807,80700000,"-10,946","-11,200",-29.3530
808,80800000,"-10,964","-11,220",-29.3940
809,80900000,"-10,983","-11,243",-29.4350
810,81000000,"-11,000","-11,263",-29.4730
811,81100000,"-11,021","-11,287",-29.5220
812,81200000,"-11,035","-11,305",-29.5560
813,81300000,"-11,046","-11,318",-29.5860
814,81400000,"-11,058","-11,333",-29.6130
815,81500000,"-11,080","-11,358",-29.6610
816,81600000,"-11,105","-11,387",-29.7140
817,81700000,"-11,115","-11,400",-29.7400
818,81800000,"-11,128","-11,415",-29.7690
819,81900000,"-11,139","-11,431",-29.7980
820,82000000,"-11,164","-11,458",-29.8500
821,82100000,"-11,180","-11,477",-29.8870
822,82200000,"-11,196","-11,496",-29.9220
823,82300000,"-11,219","-11,523",-29.9720
824,82400000,"-11,235","-11,543",-30.0120
825,82500000,"-11,249","-11,560",-30.0460
826,82600000,"-11,261","-11,576",-30.0740
827,82700000,"-11,277","-11,595",-30.1110
828,82800000,"-11,293","-11,615",-30.1490
829,82900000,"-11,310","-11,635",-30.1860
830,83000000,"-11,328","-11,656",-30.2250
831,83100000,"-11,343","-11,675",-30.2630
832,83200000,"-11,358","-11,694",-30.2980
833,83300000,"-11,370","-11,709",-30.3270
834,83400000,"-11,379","-11,721",-30.3470
835,83500000,"-11,391","-11,736",-30.3750
836,83600000,"-11,412","-11,761",-30.4210
837,83700000,"-11,432","-11,786",-30.4680
838,83800000,"-11,451","-11,808",-30.5120
839,83900000,"-11,463","-11,823",-30.5390
840,84000000,"-11,476","-11,840",-30.5690
841,84100000,"-11,490","-11,857",-30.6020
842,84200000,"-11,506","-11,876",-30.6380
843,84300000,"-11,521","-11,895",-30.6710
844,84400000,"-11,531","-11,909",-30.6960
845,84500000,"-11,549","-11,930",-30.7350
846,84600000,"-11,574","-11,959",-30.7900
847,84700000,"-11,594","-11,983",-30.8340
848,84800000,"-11,607","-12,000",-30.8640
849,84900000,"-11,623","-12,019",-30.8990
850,85000000,"-11,638","-12,038",-30.9320
851,85100000,"-11,653","-12,057",-30.9680
852,85200000,"-11,665","-12,072",-30.9960
853,85300000,"-11,679","-12,090",-31.0280
854,85400000,"-11,700","-12,114",-31.0760
855,85500000,"-11,736","-12,156",-31.1440
856,85600000,"-11,646","-12,063",-30.9880
857,85700000,"-10,354","-10,735",-28.3410
858,85800000,"-9,829","-10,194",-27.1880
859,85900000,"-9,776","-10,139",-27.0740
860,86000000,"-9,721","-10,084",-26.9520
861,86100000,"-9,722","-10,085",-26.9530
862,86200000,"-9,721","-10,085",-26.9500
863,86300000,"-9,723","-10,088",-26.9550
864,86400000,"-9,712","-10,077",-26.9310
865,86500000,"-9,698","-10,063",-26.9010
866,86600000,"-9,694","-10,058",-26.8890
867,86700000,"-9,690","-10,055",-26.8850
868,86800000,"-9,695","-10,061",-26.8900
869,86900000,"-9,695","-10,061",-26.8920
870,87000000,"-9,701","-10,066",-26.9040
871,87100000,"-9,713","-10,078",-26.9260
872,87200000,"-9,721","-10,086",-26.9450
873,87300000,"-9,724","-10,089",-26.9490
874,87400000,"-9,724","-10,090",-26.9510
875,87500000,"-9,733","-10,099",-26.9710
876,87600000,"-9,745","-10,111",-26.9970
877,87700000,"-9,755","-10,121",-27.0190
878,87800000,"-9,770","-10,137",-27.0530
879,87900000,"-9,783","-10,150",-27.0810
880,88000000,"-9,798","-10,165",-27.1120
881,88100000,"-9,811","-10,178",-27.1370
882,88200000,"-9,821","-10,188",-27.1560
883,88300000,"-9,831","-10,198",-27.1770
884,88400000,"-9,842","-10,209",-27.2020
885,88500000,"-9,860","-10,227",-27.2420
886,88600000,"-9,873","-10,240",-27.2700
887,88700000,"-9,885","-10,251",-27.2930
888,88800000,"-9,892","-10,259",-27.3100
889,88900000,"-9,903","-10,269",-27.3330
890,89000000,"-9,921","-10,287",-27.3690
891,89100000,"-9,937","-10,303",-27.4030
892,89200000,"-9,955","-10,320",-27.4430
893,89300000,"-9,974","-10,339",-27.4830
894,89400000,"-9,992","-10,357",-27.5210
895,89500000,"-10,002","-10,367",-27.5420
896,89600000,"-10,016","-10,381",-27.5700
897,89700000,"-10,031","-10,396",-27.6020
898,89800000,"-10,041","-10,406",-27.6220
899,89900000,"-10,049","-10,414",-27.6400
900,90000000,"-10,059","-10,424",-27.6610
901,90100000,"-10,073","-10,438",-27.6900
902,90200000,"-10,085","-10,449",-27.7150
903,90300000,"-10,081","-10,445",-27.7070
904,90400000,"-10,083","-10,448",-27.7110
905,90500000,"-10,092","-10,456",-27.7300
906,90600000,"-10,106","-10,471",-27.7620
907,90700000,"-10,120","-10,485",-27.7900
908,90800000,"-10,130","-10,495",-27.8110
909,90900000,"-10,144","-10,510",-27.8410
910,91000000,"-10,160","-10,526",-27.8750
911,91100000,"-10,173","-10,538",-27.9030
912,91200000,"-10,185","-10,551",-27.9280
913,91300000,"-10,196","-10,562",-27.9510
914,91400000,"-10,210","-10,576",-27.9810
915,91500000,"-10,229","-10,594",-28.0180
916,91600000,"-10,229","-10,594",-28.0190
917,91700000,"-10,245","-10,611",-28.0510
918,91800000,"-10,235","-10,600",-28.0310
919,91900000,"-10,284","-10,651",-28.1340
920,92000000,"-10,118","-10,478",-27.7860
921,92100000,"-9,418","-9,754",-26.2340
922,92200000,"-9,403","-9,742",-26.1900
923,92300000,"-9,366","-9,705",-26.1140
924,92400000,"-9,371","-9,710",-26.1180
925,92500000,"-9,365","-9,704",-26.1080
926,92600000,"-9,364","-9,703",-26.1040
927,92700000,"-9,363","-9,703",-26.1010
928,92800000,"-9,363","-9,703",-26.1000
929,92900000,"-9,370","-9,711",-26.1170
930,93000000,"-9,377","-9,717",-26.1330
931,93100000,"-9,389","-9,729",-26.1570
932,93200000,"-9,400","-9,739",-26.1800
933,93300000,"-9,404","-9,745",-26.1900
934,93400000,"-9,414","-9,755",-26.2120
935,93500000,"-9,426","-9,766",-26.2380
936,93600000,"-9,436","-9,776",-26.2580
937,93700000,"-9,446","-9,785",-26.2770
938,93800000,"-9,451","-9,791",-26.2910
939,93900000,"-9,462","-9,802",-26.3130
940,94000000,"-9,477","-9,817",-26.3470
941,94100000,"-9,495","-9,834",-26.3860
942,94200000,"-9,506","-9,845",-26.4110
943,94300000,"-9,512","-9,850",-26.4210
944,94400000,"-9,523","-9,861",-26.4430
945,94500000,"-9,534","-9,873",-26.4690
946,94600000,"-9,544","-9,883",-26.4910
947,94700000,"-9,557","-9,895",-26.5180
948,94800000,"-9,568","-9,906",-26.5420
949,94900000,"-9,585","-9,923",-26.5810
950,95000000,"-9,584","-9,922",-26.5790
951,95100000,"-9,561","-9,900",-26.5270
952,95200000,"-9,544","-9,883",-26.4910
953,95300000,"-9,526","-9,866",-26.4520
954,95400000,"-9,511","-9,850",-26.4200
955,95500000,"-9,497","-9,838",-26.3920
956,95600000,"-9,486","-9,826",-26.3670
957,95700000,"-9,474","-9,814",-26.3390
958,95800000,"-9,457","-9,798",-26.3010
959,95900000,"-9,444","-9,786",-26.2730
960,96000000,"-9,430","-9,772",-26.2440
961,96100000,"-9,418","-9,761",-26.2170
962,96200000,"-9,408","-9,751",-26.1950
963,96300000,"-9,397","-9,740",-26.1730
964,96400000,"-9,386","-9,728",-26.1480
965,96500000,"-9,364","-9,707",-26.1000
966,96600000,"-9,340","-9,683",-26.0480
967,96700000,"-9,312","-9,655",-25.9860
968,96800000,"-9,293","-9,636",-25.9470
969,96900000,"-9,281","-9,623",-25.9200
970,97000000,"-9,271","-9,612",-25.8980
