Scan #,Time,Uniaxial Gage 1 on S1-Ch2 microstrain,Uniaxial Gage 2 on S1-Ch1 microstrain,Load on S1-Ch3 kN
665,66500000,"-7,707","-7,235",-22
666,66600000,"-7,722","-7,248",-22
667,66700000,"-7,736","-7,261",-22
668,66800000,"-7,750","-7,272",-22
669,66900000,"-7,765","-7,285",-22
670,67000000,"-7,788","-7,304",-22
671,67100000,"-7,814","-7,325",-22
672,67200000,"-7,828","-7,337",-22
673,67300000,"-7,846","-7,352",-22
674,67400000,"-7,867","-7,370",-22
675,67500000,"-7,882","-7,382",-22
676,67600000,"-7,898","-7,396",-22
677,67700000,"-7,914","-7,409",-22
678,67800000,"-7,935","-7,427",-22
679,67900000,"-7,950","-7,439",-22
680,68000000,"-7,963","-7,450",-22
681,68100000,"-7,983","-7,467",-22
682,68200000,"-8,009","-7,488",-22
683,68300000,"-8,020","-7,497",-22
684,68400000,"-8,034","-7,509",-22
685,68500000,"-8,057","-7,528",-23
686,68600000,"-8,076","-7,544",-23
687,68700000,"-8,100","-7,563",-23
688,68800000,"-8,113","-7,574",-23
689,68900000,"-8,132","-7,590",-23
690,69000000,"-8,154","-7,608",-23
691,69100000,"-8,159","-7,612",-23
692,69200000,"-8,175","-7,626",-23
693,69300000,"-8,191","-7,640",-23
694,69400000,"-8,208","-7,653",-23
695,69500000,"-8,234","-7,674",-23
696,69600000,"-8,255","-7,691",-23
697,69700000,"-8,276","-7,708",-23
698,69800000,"-8,290","-7,720",-23
699,69900000,"-8,302","-7,730",-23
700,70000000,"-8,318","-7,744",-23
701,70100000,"-8,336","-7,758",-23
702,70200000,"-8,358","-7,776",-23
703,70300000,"-8,378","-7,792",-23
704,70400000,"-8,396","-7,807",-23
705,70500000,"-8,419","-7,825",-23
706,70600000,"-8,439","-7,841",-23
707,70700000,"-8,453","-7,853",-23
708,70800000,"-8,468","-7,865",-23
709,70900000,"-8,481","-7,876",-24
710,71000000,"-8,497","-7,889",-24
711,71100000,"-8,517","-7,906",-24
712,71200000,"-8,543","-7,925",-24
713,71300000,"-8,571","-7,948",-24
714,71400000,"-8,587","-7,961",-24
715,71500000,"-8,600","-7,972",-24
716,71600000,"-8,611","-7,982",-24
717,71700000,"-8,628","-7,995",-24
718,71800000,"-8,644","-8,008",-24
719,71900000,"-8,660","-8,021",-24
720,72000000,"-8,683","-8,040",-24
721,72100000,"-8,713","-8,063",-24
722,72200000,"-8,734","-8,079",-24
723,72300000,"-8,747","-8,090",-24
724,72400000,"-8,759","-8,099",-24
725,72500000,"-8,775","-8,112",-24
726,72600000,"-8,791","-8,126",-24
727,72700000,"-8,810","-8,140",-24
728,72800000,"-8,832","-8,158",-24
729,72900000,"-8,855","-8,176",-24
730,73000000,"-8,887","-8,201",-24
731,73100000,"-8,896","-8,209",-24
732,73200000,"-8,909","-8,219",-24
733,73300000,"-8,922","-8,230",-25
734,73400000,"-8,936","-8,241",-25
735,73500000,"-8,954","-8,255",-25
736,73600000,"-8,970","-8,268",-25
737,73700000,"-8,991","-8,284",-25
738,73800000,"-9,010","-8,298",-25
739,73900000,"-9,032","-8,315",-25
740,74000000,"-9,055","-8,333",-25
741,74100000,"-9,071","-8,346",-25
742,74200000,"-9,088","-8,359",-25
743,74300000,"-9,103","-8,371",-25
744,74400000,"-9,119","-8,384",-25
745,74500000,"-9,145","-8,403",-25
746,74600000,"-9,164","-8,418",-25
747,74700000,"-9,183","-8,433",-25
748,74800000,"-9,205","-8,450",-25
749,74900000,"-9,221","-8,462",-25
750,75000000,"-9,234","-8,473",-25
751,75100000,"-9,249","-8,484",-25
752,75200000,"-9,268","-8,500",-25
753,75300000,"-9,289","-8,515",-25
754,75400000,"-9,311","-8,532",-25
755,75500000,"-9,334","-8,550",-25
756,75600000,"-9,350","-8,561",-25
757,75700000,"-9,369","-8,576",-25
758,75800000,"-9,383","-8,587",-25
759,75900000,"-9,397","-8,598",-26
760,76000000,"-9,412","-8,609",-26
761,76100000,"-9,428","-8,622",-26
762,76200000,"-9,444","-8,633",-26
763,76300000,"-9,465","-8,649",-26
764,76400000,"-9,490","-8,668",-26
765,76500000,"-9,514","-8,686",-26
766,76600000,"-9,532","-8,699",-26
767,76700000,"-9,547","-8,711",-26
768,76800000,"-9,564","-8,723",-26
769,76900000,"-9,576","-8,733",-26
770,77000000,"-9,598","-8,749",-26
771,77100000,"-9,619","-8,765",-26
